record_id,sample_id,coa_id,jurisdiction,status,reason_code,source_sha256,normalized_sha256,result_sha256,autonomous_release
SC-083,SC-SAMPLE-083,SC-COA-083,MI,RELEASEABLE,,3313ad73daae917d9bbdbd670a96d2742e7ef66c509961505f9225f3d370a353,3313ad73daae917d9bbdbd670a96d2742e7ef66c509961505f9225f3d370a353,5060b51770f5167c763e495da2a8b80304dadef0333332a313173f74f6dfde1b,False
SC-084,SC-SAMPLE-084,SC-COA-084,MD,RELEASEABLE,,428f3a14873e3708ce9720e39ec10246b1b1a9e20280792bc718eaba8f1df2fd,428f3a14873e3708ce9720e39ec10246b1b1a9e20280792bc718eaba8f1df2fd,7d322546695c02c30bade4ebe24ccf3819814cb483723a0aed93c7a84fb4540c,False
SC-085,SC-SAMPLE-085,SC-COA-085,OR,RELEASEABLE,,452d1b0039378422bcacd9e0871ca71a5e514850f7f52d0ee1d33baf5e02b60b,452d1b0039378422bcacd9e0871ca71a5e514850f7f52d0ee1d33baf5e02b60b,43fb90c7ef9b52e27264196246d1898406d2b0ccbb3e3d000500815b1ebddbc3,False
SC-086,SC-SAMPLE-086,SC-COA-086,CA,RELEASEABLE,,718094b956e27d063d5b1bf4608492a39de0e9c9705d6a85e6321b687b224c43,718094b956e27d063d5b1bf4608492a39de0e9c9705d6a85e6321b687b224c43,4d142f637b85a7160bff64fd4a1652e885c388860710c8033ab58dfcdf0b9da2,False
SC-087,SC-SAMPLE-087,SC-COA-087,CO,RELEASEABLE,,fad03f652f7ae0cee127591644a38b93dcad9a4f686e7d5f88f1389435101bb2,fad03f652f7ae0cee127591644a38b93dcad9a4f686e7d5f88f1389435101bb2,e19c9b870674a1780b0e4a1c0df304d54533146dc36df341055406d540202ddc,False
SC-088,SC-SAMPLE-088,SC-COA-088,MI,RELEASEABLE,,efa9efe7cc410c921dd392ecf741a36a6cebed5884630a7ad308fbf97892a383,efa9efe7cc410c921dd392ecf741a36a6cebed5884630a7ad308fbf97892a383,ce2319cd00d4a2e084fcc3558e42d69eccdb4a29aad5e2479c0fff971ce24763,False
SC-089,SC-SAMPLE-089,SC-COA-089,MD,RELEASEABLE,,2ed411ab5606473fc31b36b303c92db7e096351fbf670eeb620bc616b73a3f3f,2ed411ab5606473fc31b36b303c92db7e096351fbf670eeb620bc616b73a3f3f,f6970c9a0114d6e34a05718b5b1d9893af9cd40d1070510c966cec954006be67,False
SC-090,SC-SAMPLE-090,SC-COA-090,OR,RELEASEABLE,,9568036ffd5d6a8f24337ea0fd6a862e66bb7ce1e2bdfb4649390ba8dbfd196c,9568036ffd5d6a8f24337ea0fd6a862e66bb7ce1e2bdfb4649390ba8dbfd196c,e295fbb8cddb937a7b6c3b78e1fb32e9cfa62ad331eb28f0705ea3d63fda15d2,False
SC-091,SC-SAMPLE-091,SC-COA-091,CA,RELEASEABLE,,5ec16f3d2d558344abaecd0d2ea32c580173dd9219a29a0d922b756c72e20d0b,5ec16f3d2d558344abaecd0d2ea32c580173dd9219a29a0d922b756c72e20d0b,c6604e2130b7fa60aa51eb7edca824472aa890e9badb76e75c0340a28d3319d5,False
SC-092,SC-SAMPLE-092,SC-COA-092,CO,RELEASEABLE,,3c811365daf58980f20d8da452ea74d5c74ecf00d28218d20f7c61579c93dcf6,3c811365daf58980f20d8da452ea74d5c74ecf00d28218d20f7c61579c93dcf6,3168accd9c180a0a8e03f221f6a007230700ad61468bb32cb98c38c2077c8bcf,False
SC-093,SC-SAMPLE-093,SC-COA-093,MI,RELEASEABLE,,cef820f05001077a50706b3d5c1737592b208426e886f6a6e69a8deaff356850,cef820f05001077a50706b3d5c1737592b208426e886f6a6e69a8deaff356850,f23415637795eb91da02da6b391d68fe2177acdfa033aa479681e925fd2dd1a6,False
SC-094,SC-SAMPLE-094,SC-COA-094,MD,RELEASEABLE,,316517825c4ba67ac994f5872d40edf3e28e6bf322a9c8df5be14ce0b71dff24,316517825c4ba67ac994f5872d40edf3e28e6bf322a9c8df5be14ce0b71dff24,7b3785ef6e7a619bb60f89c86341702ff4feaf4e2cf15a06b459519189123ae8,False
SC-095,SC-SAMPLE-095,SC-COA-095,OR,RELEASEABLE,,f92a2eec3b523738e82837b0a93c7dcff097aad7aef68b4cea180a8cf4f93f52,f92a2eec3b523738e82837b0a93c7dcff097aad7aef68b4cea180a8cf4f93f52,94de9b5ac340846996c432e44046d504caae7a6e4927083bdeafe0581c297afe,False
SC-096,SC-SAMPLE-096,SC-COA-096,CA,RELEASEABLE,,dedce0ab74e898a507d4f3d190495042170b1d0b65fb14ce7f2bbcfea8091536,dedce0ab74e898a507d4f3d190495042170b1d0b65fb14ce7f2bbcfea8091536,f3379e7defb0e203ff615505712d0328080432f3db4e645e660705ebaed81f55,False
SC-097,SC-SAMPLE-097,SC-COA-097,CO,RELEASEABLE,,eef03e9020562aeaec59fc2ddf6c4073e66ea36d1ce6bab275f8994ff3951f51,eef03e9020562aeaec59fc2ddf6c4073e66ea36d1ce6bab275f8994ff3951f51,e584bf6b0c03d1020e799a8c680c7efab13fc3905601d9fb5821205e79989ce1,False
SC-098,SC-SAMPLE-098,SC-COA-098,MI,RELEASEABLE,,504c501c07351b29f00133041fd4889ab6e02073a31c28d359b3526f579f3b36,504c501c07351b29f00133041fd4889ab6e02073a31c28d359b3526f579f3b36,f446f708f3c6d599b0af70e12c911f22cd25e3547a27a565522c99967e7b83a7,False
SC-099,SC-SAMPLE-099,SC-COA-099,MD,RELEASEABLE,,91768fa1d0794e4b8ee5c017a0cd4963467928cd8ab7753c3281dbb09a3534de,91768fa1d0794e4b8ee5c017a0cd4963467928cd8ab7753c3281dbb09a3534de,eb184534277651b7454d886950efa31e8f8ae0a0a478d4fa4d8f0f31f81faa2c,False
SC-100,SC-SAMPLE-100,SC-COA-100,OR,RELEASEABLE,,d6267654a31c5816b314820890e08679e81a6768213c1bd5050b0b17633a0c56,d6267654a31c5816b314820890e08679e81a6768213c1bd5050b0b17633a0c56,00eb5ea3b33a593a234ddd6df0674c508bf25c700a09caeda1befc970c234482,False
SC-101,SC-SAMPLE-101,SC-COA-101,CA,RELEASEABLE,,bdcd5410c2160f159bebd5e64aaf7cb84fbdb57b5b4ddda7ba9d3b27e3465fb0,bdcd5410c2160f159bebd5e64aaf7cb84fbdb57b5b4ddda7ba9d3b27e3465fb0,29a5ff6824597f882d1ad70a910b420080dd20dc6c34d295286f0989e11cba6d,False
SC-102,SC-SAMPLE-102,SC-COA-102,CO,RELEASEABLE,,74ff9cdb6b9fe561af3ef9262645bd3401375260ca4bba435e5f8d3106419878,74ff9cdb6b9fe561af3ef9262645bd3401375260ca4bba435e5f8d3106419878,f0495e0af6e8c95d3d38b536e6edd0865b7f88793e15baecd280199c1680f3a5,False
SC-103,SC-SAMPLE-103,SC-COA-103,MI,RELEASEABLE,,6e7dff932090b098b72476d787121bfdad31a9f95db1910ff0c3ddaf4e54c651,6e7dff932090b098b72476d787121bfdad31a9f95db1910ff0c3ddaf4e54c651,32d1b67696c474a8d7ce872ac6e8de84b7c1ff6c54fd5d8777f48b400a22989f,False
SC-104,SC-SAMPLE-104,SC-COA-104,MD,RELEASEABLE,,ee4bc1ef5c3517e806c8e495e9a001b2006b1a9165a5314a2fbcc235bd56b1aa,ee4bc1ef5c3517e806c8e495e9a001b2006b1a9165a5314a2fbcc235bd56b1aa,1017a7ed44fada0b85e32779c4be1a6433ee6f67c4476ec802c53fe6eea16734,False
SC-105,SC-SAMPLE-105,SC-COA-105,OR,RELEASEABLE,,d6d46d667784f2b4c219463c97e828d0ac813751dc1a56de76a2adc528fb50bd,d6d46d667784f2b4c219463c97e828d0ac813751dc1a56de76a2adc528fb50bd,c220d6fc30839e5a9018a01281678142a3829313e31d49c4b22f913f3680c6a4,False
SC-106,SC-SAMPLE-106,SC-COA-106,CA,RELEASEABLE,,c553cffbbcaf8ea7347cf0c772b069b8f7850ec2666edb6cd9096bba9868f0f3,c553cffbbcaf8ea7347cf0c772b069b8f7850ec2666edb6cd9096bba9868f0f3,c4bd1476de8d32abeccb817a0ab8c9ef30b786f228acbf36c08254daeb1713a0,False
SC-107,SC-SAMPLE-107,SC-COA-107,CO,RELEASEABLE,,f9b1f9d5602a82bdf957a052264310e81b7107488ed1f320b259ee19cd6143b9,f9b1f9d5602a82bdf957a052264310e81b7107488ed1f320b259ee19cd6143b9,0a42aa04b80f6a36fb7ad6b65d15916809eef65950f1d07ba0dcb58dcddb09e9,False
SC-108,SC-SAMPLE-108,SC-COA-108,MI,RELEASEABLE,,d067b5d146c9b18cf3b8f525a7cfb67465579949062618795ab0ba02a8e40b19,d067b5d146c9b18cf3b8f525a7cfb67465579949062618795ab0ba02a8e40b19,403b1bf062b3b35cb8bd0665665af9a5df269ea244179efc9f0bea05a2e2deae,False
SC-109,SC-SAMPLE-109,SC-COA-109,MD,RELEASEABLE,,429fda68dd8269bfd8b87f2aa33bfe96ba5b630f29083488a53a7ff07208adac,429fda68dd8269bfd8b87f2aa33bfe96ba5b630f29083488a53a7ff07208adac,41aa462dd463d0e98026a0149276344fe19ce0e6e0f76328495c3e3682298c88,False
SC-110,SC-SAMPLE-110,SC-COA-110,OR,RELEASEABLE,,ff20e6d4a91ba97b474f16a8e8234c55ff4c890ad78638bc03857328234d7f62,ff20e6d4a91ba97b474f16a8e8234c55ff4c890ad78638bc03857328234d7f62,24c8fce130de32a62058510fd39ff1e48ef55514a91e0079dea06b6146b99949,False
SC-111,SC-SAMPLE-111,SC-COA-111,CA,RELEASEABLE,,018cd5bce751664b7a5f0de859a435a87c6c33b28c8c61162efa5f242090b6f3,018cd5bce751664b7a5f0de859a435a87c6c33b28c8c61162efa5f242090b6f3,2fa8218781771b6ec205c0bd13750259048ee1f3c8f56027e4dedea4330b684d,False
SC-112,SC-SAMPLE-112,SC-COA-112,CO,RELEASEABLE,,10e1b4d4aab250f6f6a0930ede3cd484c20b214a278c16fd2bffef72bbdda72a,10e1b4d4aab250f6f6a0930ede3cd484c20b214a278c16fd2bffef72bbdda72a,ca276bf0b1611c81ceb3a6be6f2e63e9942ee9d3c1ec8a96741cfc8d91ca8d5f,False
SC-113,SC-SAMPLE-113,SC-COA-113,MI,RELEASEABLE,,efafad49a64aebb99b0858925bc5cefaae0297a0e5861810c7faff2eb062ae0f,efafad49a64aebb99b0858925bc5cefaae0297a0e5861810c7faff2eb062ae0f,8cb8490073d743937d8f6de73db648be52bdc9b9f5f3948fc499543b55f8de56,False
SC-114,SC-SAMPLE-114,SC-COA-114,MD,RELEASEABLE,,bb89134dcfa5e98a15251e98f991131aae127d15fdd53ff814cdcd23ef26fe09,bb89134dcfa5e98a15251e98f991131aae127d15fdd53ff814cdcd23ef26fe09,7d09eadd11e39417e54dfed64fae3bc54dc52adc7fc1d1848c56153c619244f9,False
SC-115,SC-SAMPLE-115,SC-COA-115,OR,RELEASEABLE,,ae814ae199996e0bf84fa6885ab8687fe7e8cc1d9f385efe7590247227be26e4,ae814ae199996e0bf84fa6885ab8687fe7e8cc1d9f385efe7590247227be26e4,5f0330c7b1333c62df996dddb86dfe219104e70e19105d80b7419f010c67feac,False
SC-116,SC-SAMPLE-116,SC-COA-116,CA,RELEASEABLE,,c52cb106f415db86fc314cc144ae310181a6208957b135b66f02fc62451f0036,c52cb106f415db86fc314cc144ae310181a6208957b135b66f02fc62451f0036,bd54056369973258e4934495d194bc57bf2c6471ba6f1391bd88b6d10a067836,False
SC-117,SC-SAMPLE-117,SC-COA-117,CO,RELEASEABLE,,f354b7f72dfe459dab3ffc6616d5330d8447819950d2539a774548bc677ad595,f354b7f72dfe459dab3ffc6616d5330d8447819950d2539a774548bc677ad595,a56fa278165e6af4caca6c8cc21ac1a3f09834ebb765966ebdb712a77a2c651a,False
SC-118,SC-SAMPLE-118,SC-COA-118,MI,RELEASEABLE,,bba36afb751fc93d89566521dbc858db1fd0222938d466ed13aa274b056fb723,bba36afb751fc93d89566521dbc858db1fd0222938d466ed13aa274b056fb723,9efebce3db8437e4412091ead45c828895c5f309ccfa9953cbb81ade8e229640,False
SC-119,SC-SAMPLE-119,SC-COA-119,MD,RELEASEABLE,,eb13576a116a165bfc608629f92fdcbea47dc60f32cd29b5f3ff82a3dd77a33a,eb13576a116a165bfc608629f92fdcbea47dc60f32cd29b5f3ff82a3dd77a33a,e14329188b43b3a6f96501563534551ed187792612ae374f7666e39ce9e14824,False
SC-120,SC-SAMPLE-120,SC-COA-120,OR,RELEASEABLE,,e7b30e5f6787b6c0e8db885b3e1921347146486302af005ce8fbf56e3f321606,e7b30e5f6787b6c0e8db885b3e1921347146486302af005ce8fbf56e3f321606,8d70f5675cbe614f110a05553ca5b04dcefd4b45f82313b5e8bff6160a48ff00,False
SC-121,SC-SAMPLE-121,SC-COA-121,CA,HOLD,RULE_VERSION_EXPIRED,bafd6618f07e83a7011387f0d8a735f1b4237eeae9ea9b3206be3c8362226cdf,bafd6618f07e83a7011387f0d8a735f1b4237eeae9ea9b3206be3c8362226cdf,8686c95a46450c43f0311873a2821e2fa45a5201bd5e7a718cbe0050d1044c98,False
SC-122,SC-SAMPLE-122,SC-COA-122,CO,HOLD,RULE_VERSION_EXPIRED,b4c1aa476304088cb4d36518b703aa0154b6c0d04afea74eea1a9f1b66c5e3f6,b4c1aa476304088cb4d36518b703aa0154b6c0d04afea74eea1a9f1b66c5e3f6,351ac6f5266e70d4f10e558a817b789ab79adf8f02e0b39f474e2c1d6360d3a2,False
SC-123,SC-SAMPLE-123,SC-COA-123,MI,HOLD,RULE_VERSION_EXPIRED,6711749ffbd0c501f6450287fcb3297633284079b04afaa103968203807f7d97,6711749ffbd0c501f6450287fcb3297633284079b04afaa103968203807f7d97,e89e3442d7a602152cba069dea9ce9e88bd04e9c44fd1abac71b3166d8107c2a,False
SC-124,SC-SAMPLE-124,SC-COA-124,MD,HOLD,RULE_VERSION_EXPIRED,2dd96d23deccbbaf538a192f2029ee0afac5362bf6c009b5bb6db7414e22e405,2dd96d23deccbbaf538a192f2029ee0afac5362bf6c009b5bb6db7414e22e405,4f7c490394f92c9cb27dd9dc63a2665791ac4db74edd4ed4dd83403613865f89,False
SC-125,SC-SAMPLE-125,SC-COA-125,OR,HOLD,RULE_VERSION_EXPIRED,0b22b39300f8c3c97254a1ba4aa5e5b0b2d00210f00703e4fb3cb43ae5e60d40,0b22b39300f8c3c97254a1ba4aa5e5b0b2d00210f00703e4fb3cb43ae5e60d40,52e5b450e02772ac61930ecf6753ccd83a43b34c9f07d19b38cbc3ebbd5d592c,False
SC-126,SC-SAMPLE-126,SC-COA-126,CA,HOLD,PANEL_NOT_VALID_FOR_JURISDICTION,38860bf07f442780669aa1d4c2c5a5257332f73cef37e97dc9a671fd4e5bd385,38860bf07f442780669aa1d4c2c5a5257332f73cef37e97dc9a671fd4e5bd385,93da88fa4f1bdd52e009b02df9dc1c0031550721db01622fb5ee2d083fa832fe,False
SC-127,SC-SAMPLE-127,SC-COA-127,CO,HOLD,PANEL_NOT_VALID_FOR_JURISDICTION,75bc38c1abfa77c2e837d052bb3112780987a12f46003a85dcbda1f5ce48d8a8,75bc38c1abfa77c2e837d052bb3112780987a12f46003a85dcbda1f5ce48d8a8,ad4550660acf9eba7e25eb2dca39c15658ace425549b18cd96f8b2b6799cce19,False
SC-128,SC-SAMPLE-128,SC-COA-128,MI,HOLD,PANEL_NOT_VALID_FOR_JURISDICTION,dacc83b5b4f707e50c9eca2a538999346514e5aece45d9cb81d0db5dbb6d4a99,dacc83b5b4f707e50c9eca2a538999346514e5aece45d9cb81d0db5dbb6d4a99,e5b2d3b61843e7e8eb793437eb29055c55a8a673722c3e387e34219d0a3702f7,False
SC-129,SC-SAMPLE-129,SC-COA-129,MD,HOLD,PANEL_NOT_VALID_FOR_JURISDICTION,e25af59966461f1177f25118711ce40f2751a78c1a107cb2fa0af7db9bb6527a,e25af59966461f1177f25118711ce40f2751a78c1a107cb2fa0af7db9bb6527a,c680e01cb943d4113bbdc1a6d320faa18d32ab6c89763afb5816c3eccc2eac95,False
SC-130,SC-SAMPLE-130,SC-COA-130,OR,HOLD,PANEL_NOT_VALID_FOR_JURISDICTION,d7748e60b3b5eff001d6e56c58a31dda869373de5c4779cf52b93c13e8a86155,d7748e60b3b5eff001d6e56c58a31dda869373de5c4779cf52b93c13e8a86155,4d46e3488ebf27bb0fd9b0dbe28ea5a6665bd0d47eb76abdf51d7d37ed3c4360,False
SC-131,SC-SAMPLE-131,SC-COA-131,CA,HOLD,METHOD_LIMIT_MISMATCH,4b1800c9be1ddfa8af0ff683513cce710eedebb64db3983364b7044bd49f3096,4b1800c9be1ddfa8af0ff683513cce710eedebb64db3983364b7044bd49f3096,38c1b66a2941d4e75dd97b68ba0f4f3d19d29c49cc15020284cc20670da6a6e1,False
SC-132,SC-SAMPLE-132,SC-COA-132,CO,HOLD,METHOD_LIMIT_MISMATCH,343be45ac2f96434d073dd801e8d99c9f678878b65bcb844ba234a6aa7974d5e,343be45ac2f96434d073dd801e8d99c9f678878b65bcb844ba234a6aa7974d5e,87f5764fead4260a4ae318a2c22b5d08ccee167e9416d6403bb8daa1aa202e43,False
SC-133,SC-SAMPLE-133,SC-COA-133,MI,HOLD,METHOD_LIMIT_MISMATCH,d0e4a0cfd66d8723864de505d2ccf383f81619923f642acf6945524840011d0b,d0e4a0cfd66d8723864de505d2ccf383f81619923f642acf6945524840011d0b,3e179fb8a661c2ba8efe89abaaa226c3c578bc85a0b01486b808eb310dcda54e,False
SC-134,SC-SAMPLE-134,SC-COA-134,MD,HOLD,METHOD_LIMIT_MISMATCH,1579e32cb828a5a1282472958f93d74193d11160186d77e06d046b8914b9fe6c,1579e32cb828a5a1282472958f93d74193d11160186d77e06d046b8914b9fe6c,57f6f8078a4e6380ed4008ba87faf24cc1c3f048ce1c4e10ee5eb8bfda10c592,False
SC-135,SC-SAMPLE-135,SC-COA-135,OR,HOLD,METHOD_LIMIT_MISMATCH,1294e5e8db77c0f3ad03f93a8c5e2160ded35465fe21d77840550505a001cccf,1294e5e8db77c0f3ad03f93a8c5e2160ded35465fe21d77840550505a001cccf,9031460a08ccf30299a0b055fd1719bc0209869ce4b593d8d4dfaa7da6b3aa66,False
SC-136,SC-SAMPLE-136,SC-COA-136,CA,HOLD,CUSTODY_GAP,97bf3c235d53ce36b625a84ce3abcc6707cd4709c54a54f90281be228fb2e24a,97bf3c235d53ce36b625a84ce3abcc6707cd4709c54a54f90281be228fb2e24a,8505667938af26130edb58db58b290d13fbfe2056e96ca6936de47aab3859065,False
SC-137,SC-SAMPLE-137,SC-COA-137,CO,HOLD,CUSTODY_GAP,c8fdda92dfcbd05b37e6cbbc0a4595eb29d054dec688dd014439e7b074653a38,c8fdda92dfcbd05b37e6cbbc0a4595eb29d054dec688dd014439e7b074653a38,248d8b53c097bf981685c042cfcf9520159837ce7eed0ae36d3a7281c487d46f,False
SC-138,SC-SAMPLE-138,SC-COA-138,MI,HOLD,CUSTODY_GAP,ea412dd5648cdd2da990a8f9cfd753d2f15482cb08eb044a278e51ac8cef1819,ea412dd5648cdd2da990a8f9cfd753d2f15482cb08eb044a278e51ac8cef1819,aec19f42e3927812889bf4adccd904e2094d25351612b65c375d4e7cfa6f42b9,False
SC-139,SC-SAMPLE-139,SC-COA-139,MD,HOLD,CUSTODY_GAP,fc1b6fc0c0a58eb778d6de82a13fc9ba75d4246a7b080c5a68230c5c1a2fee36,fc1b6fc0c0a58eb778d6de82a13fc9ba75d4246a7b080c5a68230c5c1a2fee36,9b779a673fc16d537f4f09d64009210885ff653a205be8103e1f1867b09fd33c,False
SC-140,SC-SAMPLE-140,SC-COA-140,OR,HOLD,CUSTODY_GAP,18f973ec7448c155b6605eee9c552e7b94bd1bd6a3fa5b779d2794a34a560c21,18f973ec7448c155b6605eee9c552e7b94bd1bd6a3fa5b779d2794a34a560c21,2c3419212be30c6cae3149a799b5c0bc68d97f571bdc075055838477f7f1cfea,False
SC-141,SC-SAMPLE-001,SC-COA-001,CA,HOLD,DUPLICATE_RELEASE_ID,0b7fab7eff7c4fff2905ae9e081c11cab6ecd9705ac7241c3f7fa19ea288c097,0b7fab7eff7c4fff2905ae9e081c11cab6ecd9705ac7241c3f7fa19ea288c097,d5843df8a2c59cf647b94bbaf9b49196c09d435bbbdaaa34d31861e1eef9bbf3,False
SC-142,SC-SAMPLE-002,SC-COA-002,CO,HOLD,DUPLICATE_RELEASE_ID,9aaba243d3e07ed091abde2923b77459bb0c7e123ce249a9aa29e091513fa807,9aaba243d3e07ed091abde2923b77459bb0c7e123ce249a9aa29e091513fa807,2df8b68eba0acc365527fa18d7b8b563963c148ab1f6f9f253542f1f1001801c,False
SC-143,SC-SAMPLE-003,SC-COA-003,MI,HOLD,DUPLICATE_RELEASE_ID,9aef4959ca1659c0b49719b8dfe999f6e2665bdab80fd42ef0981bc4b40985fe,9aef4959ca1659c0b49719b8dfe999f6e2665bdab80fd42ef0981bc4b40985fe,ce89f93dd9275d098339a1604f76e78fd9460d8a68922dc12f4a66bd8f2ce49e,False
SC-144,SC-SAMPLE-004,SC-COA-004,MD,HOLD,DUPLICATE_RELEASE_ID,621efaa7e2cb6c48b301c2b01256acbf42a78c66d8e63f06d1ac2d5292d3401c,621efaa7e2cb6c48b301c2b01256acbf42a78c66d8e63f06d1ac2d5292d3401c,c312acd8c6b1bb676585408cd6a249d2e843f075d92a4127d9e3741b99015972,False
SC-145,SC-SAMPLE-005,SC-COA-005,OR,HOLD,DUPLICATE_RELEASE_ID,7431213cb54fc5dc16a768ecda31d6f1d2a6cc372f9e9c6a4236bdcd522f0888,7431213cb54fc5dc16a768ecda31d6f1d2a6cc372f9e9c6a4236bdcd522f0888,e0aeabc98fa108893adc8f93a43d815c5ca48fc89d1a3342ac47aa28c4af960f,False
SC-146,SC-SAMPLE-146,SC-COA-146,CA,HOLD,SCOPE_OR_SIGNER_MISMATCH,68c99eaa73a1bfa18237215263d5531d20d431776f47f29d30093077f4b20493,68c99eaa73a1bfa18237215263d5531d20d431776f47f29d30093077f4b20493,50f3ec2eb678c5b26d1cf3a06a49123c8f19dedfe5780f9271514f0327702143,False
SC-147,SC-SAMPLE-147,SC-COA-147,CO,HOLD,SCOPE_OR_SIGNER_MISMATCH,3702db5c45fef7a34d3862288dfe48f2bc93aa177809fb98bf9f32da4030509d,3702db5c45fef7a34d3862288dfe48f2bc93aa177809fb98bf9f32da4030509d,4c9087c8b7d570b3b5a0194161cc16ca55975fb89a23be897a529db41703052a,False
SC-148,SC-SAMPLE-148,SC-COA-148,MI,HOLD,SCOPE_OR_SIGNER_MISMATCH,b0a4fd12d5b42bd69ef7c89da3f71796c891b219e2eaeb751c68e8f07ee95fd9,b0a4fd12d5b42bd69ef7c89da3f71796c891b219e2eaeb751c68e8f07ee95fd9,e1b307208cc1f4dae8420ea86c0037cb331709a1ce1ef7991f704c46d173d919,False
SC-149,SC-SAMPLE-149,SC-COA-149,MD,HOLD,SCOPE_OR_SIGNER_MISMATCH,e59e810dac49bede6efce12e7417f18e0beab97be17f662e1dcaad2ea456c631,e59e810dac49bede6efce12e7417f18e0beab97be17f662e1dcaad2ea456c631,fe7d8e6c756614df2907cefdc5743e6021b88b78ea0ec349d3bce7b861b6aceb,False
SC-150,SC-SAMPLE-150,SC-COA-150,OR,HOLD,SCOPE_OR_SIGNER_MISMATCH,dcc93cb3ac1b15378dd64d7650e7459a4776f3a6db129313c324c901431e8b5c,dcc93cb3ac1b15378dd64d7650e7459a4776f3a6db129313c324c901431e8b5c,eda079f8581b3d3b26b96d9222672b624e45814f006fd5000d20ab03969ba7c1,False
