action_step,seat,kind,operation,item,quote,cash_delta
155,0,trade,BUY_ANIMAL,SHEEP,500,-500.0
155,0,trade,BUY_SEED,STRAWBERRY,100,-100.0
155,0,trade,BUY_SEED,STRAWBERRY,100,-100.0
155,0,trade,BUY_SEED,STRAWBERRY,100,-100.0
155,0,trade,BUY_SEED,STRAWBERRY,100,-100.0
155,0,trade,BUY_SEED,MELON,80,-80.0
155,0,trade,BUY_SEED,MELON,80,-80.0
155,0,trade,BUY_SEED,MELON,80,-80.0
156,0,trade,SELL,FERTILIZER,90,90.0
156,1,trade,BUY_PRODUCT,WHEAT,32,-32.0
156,0,trade,SELL,FERTILIZER,90,90.0
156,1,trade,BUY_PRODUCT,WHEAT,32,-32.0
156,1,trade,BUY_PRODUCT,WHEAT,32,-32.0
156,0,trade,BUY_SEED,WHEAT,10,-10.0
156,1,trade,BUY_SEED,STRAWBERRY,100,-100.0
156,0,trade,BUY_SEED,WHEAT,10,-10.0
156,1,trade,BUY_SEED,STRAWBERRY,100,-100.0
156,0,trade,BUY_SEED,MELON,80,-80.0
157,0,trade,BUY_SEED,WHEAT,10,-10.0
157,1,trade,SELL,FERTILIZER,90,90.0
157,0,trade,BUY_SEED,WHEAT,10,-10.0
157,1,trade,SELL,FERTILIZER,90,0.0
158,1,trade,BUY_PRODUCT,WHEAT,32,-32.0
158,1,trade,BUY_PRODUCT,WHEAT,32,-32.0
158,1,trade,BUY_PRODUCT,WHEAT,32,-32.0
159,0,trade,BUY_SEED,WHEAT,10,-10.0
159,1,trade,BUY_SEED,STRAWBERRY,100,-100.0
159,1,trade,BUY_SEED,WHEAT,10,-10.0
159,1,trade,BUY_SEED,WHEAT,10,-10.0
162,1,trade,BUY_SEED,STRAWBERRY,100,-100.0
162,1,trade,BUY_SEED,STRAWBERRY,100,-100.0
162,1,trade,BUY_SEED,STRAWBERRY,100,-100.0
162,1,trade,BUY_SEED,WHEAT,10,-10.0
163,0,trade,BUY_SEED,WHEAT,10,-10.0
164,1,trade,SELL,WHEAT,32,32.0
164,1,trade,SELL,WHEAT,32,32.0
164,1,trade,SELL,WHEAT,32,32.0
164,1,trade,SELL,WHEAT,32,32.0
164,1,trade,SELL,WHEAT,32,32.0
164,1,trade,SELL,WHEAT,32,32.0
164,1,trade,SELL,WHEAT,32,32.0
164,1,trade,SELL,WHEAT,32,32.0
164,1,trade,SELL,WHEAT,32,32.0
165,1,trade,BUY_SEED,STRAWBERRY,100,-100.0
165,1,trade,BUY_SEED,STRAWBERRY,100,-100.0
165,1,trade,BUY_SEED,WHEAT,10,-10.0
166,1,trade,SELL,FERTILIZER,90,90.0
166,1,trade,SELL,FERTILIZER,89,89.0
167,1,trade,SELL,FERTILIZER,89,89.0
168,0,hire,,,,-1.0
168,1,hire,,,,-1.0
168,0,hire,,,,-1.0
168,1,hire,,,,-1.0
168,0,hire,,,,-2.0
168,1,hire,,,,-2.0
168,0,hire,,,,-3.0
168,1,hire,,,,-3.0
168,0,hire,,,,-5.0
168,1,hire,,,,-5.0
168,0,hire,,,,-8.0
168,1,hire,,,,-8.0
168,0,hire,,,,-13.0
168,0,trade,BUY_SEED,CARROT,20,-20.0
168,0,trade,SELL,WHEAT,32,32.0
169,1,hire,,,,-13.0
169,0,trade,SELL,WHEAT,32,32.0
169,0,trade,SELL,WHEAT,32,32.0
169,0,trade,SELL,WHEAT,32,32.0
169,1,hire,,,,-21.0
169,0,trade,SELL,FERTILIZER,89,89.0
169,0,trade,SELL,FERTILIZER,89,89.0
169,0,trade,SELL,FERTILIZER,89,89.0
169,0,trade,BUY_ANIMAL,COW,400,-400.0
169,1,trade,BUY_ANIMAL,COW,400,-400.0
174,1,trade,BUY_PRODUCT,FERTILIZER,89,0.0
174,1,trade,SELL,FERTILIZER,88,88.0
174,1,trade,SELL,FERTILIZER,88,88.0
175,1,trade,SELL,FERTILIZER,88,0.0
176,1,trade,SELL,FERTILIZER,88,88.0
176,1,trade,SELL,FERTILIZER,88,88.0
176,1,trade,SELL,FERTILIZER,88,0.0
176,1,trade,BUY_ANIMAL,COW,400,-400.0
177,1,trade,SELL,FERTILIZER,88,88.0
178,1,trade,SELL,WOOL,189,189.0
178,1,trade,SELL,WOOL,187,187.0
178,1,trade,BUY_SEED,STRAWBERRY,100,-100.0
180,1,trade,BUY_SEED,STRAWBERRY,100,-100.0
180,1,trade,BUY_SEED,WHEAT,10,-10.0
183,1,trade,BUY_SEED,STRAWBERRY,100,-100.0
183,1,trade,BUY_SEED,WHEAT,10,-10.0
184,1,trade,BUY_SEED,STRAWBERRY,100,-100.0
186,1,trade,BUY_SEED,WHEAT,10,-10.0
188,1,trade,SELL,FERTILIZER,87,87.0
189,1,trade,BUY_SEED,WHEAT,10,-10.0
192,1,hire,,,,-1.0
192,0,trade,SELL,FERTILIZER,87,87.0
192,0,trade,SELL,FERTILIZER,87,87.0
192,0,hire,,,,-1.0
192,1,hire,,,,-1.0
192,0,hire,,,,-1.0
192,1,hire,,,,-2.0
192,0,hire,,,,-2.0
192,1,hire,,,,-3.0
192,0,hire,,,,-3.0
192,1,hire,,,,-5.0
192,0,hire,,,,-5.0
192,1,hire,,,,-8.0
192,0,hire,,,,-8.0
192,1,hire,,,,-13.0
192,1,hire,,,,-21.0
193,0,trade,SELL,FERTILIZER,87,87.0
193,1,trade,SELL,FERTILIZER,87,87.0
193,0,trade,SELL,FERTILIZER,86,86.0
193,0,trade,SELL,FERTILIZER,86,86.0
193,0,trade,SELL,FERTILIZER,86,86.0
193,0,trade,SELL,FERTILIZER,86,86.0
193,0,trade,SELL,FERTILIZER,86,86.0
193,0,hire,,,,-13.0
193,0,hire,,,,-21.0
194,0,trade,BUY_PRODUCT,WHEAT,33,-33.0
195,0,trade,SELL,MILK,215,215.0
195,0,trade,SELL,MILK,214,214.0
195,0,trade,SELL,MILK,214,214.0
195,0,trade,SELL,MILK,213,213.0
195,0,trade,SELL,MILK,212,212.0
195,0,trade,SELL,MILK,211,211.0
195,0,trade,BUY_PRODUCT,WHEAT,33,-33.0
196,1,trade,SELL,MILK,211,211.0
196,1,trade,SELL,MILK,210,210.0
196,1,trade,SELL,MILK,209,209.0
196,1,trade,SELL,MILK,208,208.0
196,1,trade,SELL,MILK,208,208.0
196,1,trade,SELL,MILK,207,207.0
196,1,trade,SELL,MILK,206,206.0
196,1,trade,SELL,MILK,205,205.0
196,1,trade,SELL,MILK,204,204.0
196,1,trade,SELL,MILK,203,203.0
196,1,trade,SELL,MILK,203,203.0
196,1,trade,SELL,MILK,202,202.0
196,1,trade,BUY_PRODUCT,WHEAT,33,-33.0
196,1,trade,BUY_PRODUCT,WHEAT,33,-33.0
196,1,trade,BUY_PRODUCT,WHEAT,33,-33.0
196,1,trade,BUY_PRODUCT,WHEAT,33,-33.0
196,1,trade,BUY_PRODUCT,WHEAT,33,-33.0
196,1,trade,BUY_PRODUCT,WHEAT,33,-33.0
196,1,hire,,,,-34.0
196,1,trade,BUY_ANIMAL,SHEEP,500,-500.0
196,1,trade,BUY_ANIMAL,SHEEP,500,-500.0
196,1,trade,BUY_PRODUCT,FERTILIZER,86,-86.0
197,0,trade,BUY_PRODUCT,WHEAT,33,-33.0
197,1,trade,SELL,FERTILIZER,86,86.0
197,1,trade,SELL,FERTILIZER,85,85.0
197,1,trade,SELL,FERTILIZER,85,85.0
198,1,trade,BUY_PRODUCT,WHEAT,33,-33.0
198,1,trade,BUY_PRODUCT,WHEAT,33,-33.0
198,1,trade,BUY_PRODUCT,WHEAT,33,-33.0
199,0,trade,BUY_PRODUCT,WHEAT,33,-33.0
199,0,trade,BUY_PRODUCT,WHEAT,34,-34.0
200,0,trade,SELL,FERTILIZER,85,85.0
200,1,trade,BUY_PRODUCT,WHEAT,34,-34.0
200,1,trade,BUY_PRODUCT,WHEAT,34,-34.0
200,1,trade,BUY_PRODUCT,WHEAT,34,-34.0
201,0,trade,SELL,MILK,203,203.0
201,1,trade,BUY_SEED,STRAWBERRY,100,-100.0
201,0,trade,SELL,MILK,202,202.0
201,0,trade,SELL,MILK,201,201.0
201,0,trade,SELL,MILK,200,200.0
201,0,trade,SELL,MILK,199,199.0
201,0,trade,SELL,MILK,198,198.0
201,0,trade,SELL,MILK,197,197.0
201,0,trade,SELL,MILK,196,196.0
201,0,trade,SELL,MILK,195,195.0
201,0,trade,SELL,MILK,194,194.0
201,0,trade,SELL,MILK,193,193.0
201,0,trade,SELL,MILK,191,191.0
201,0,land,,,,-2000.0
201,0,trade,BUY_SEED,WHEAT,10,-10.0
201,0,trade,BUY_SEED,WHEAT,10,-10.0
201,0,trade,BUY_SEED,WHEAT,10,-10.0
201,0,trade,BUY_SEED,WHEAT,10,-10.0
201,0,trade,BUY_SEED,WHEAT,10,-10.0
201,0,trade,BUY_SEED,WHEAT,10,-10.0
201,0,trade,BUY_SEED,WHEAT,10,-10.0
201,0,trade,BUY_SEED,MELON,80,-80.0
201,0,trade,BUY_SEED,MELON,80,-80.0
201,0,trade,BUY_SEED,MELON,80,-80.0
201,0,trade,BUY_SEED,CARROT,20,-20.0
202,1,trade,BUY_PRODUCT,WHEAT,34,-34.0
202,1,trade,BUY_PRODUCT,WHEAT,34,-34.0
202,1,trade,BUY_PRODUCT,WHEAT,34,-34.0
202,1,trade,BUY_SEED,STRAWBERRY,100,-100.0
203,1,trade,BUY_SEED,STRAWBERRY,100,-100.0
204,1,trade,BUY_PRODUCT,WHEAT,34,-34.0
204,1,trade,BUY_PRODUCT,WHEAT,34,-34.0
204,1,trade,BUY_PRODUCT,WHEAT,34,-34.0
205,0,trade,BUY_PRODUCT,WHEAT,34,-34.0
206,1,trade,BUY_PRODUCT,WHEAT,34,-34.0
206,1,trade,BUY_PRODUCT,WHEAT,34,-34.0
206,1,trade,BUY_PRODUCT,WHEAT,34,-34.0
208,1,trade,BUY_SEED,STRAWBERRY,100,-100.0
209,1,trade,BUY_SEED,WHEAT,10,-10.0
212,1,trade,SELL,WHEAT,35,35.0
212,1,trade,SELL,WHEAT,35,35.0
214,1,trade,SELL,FERTILIZER,85,85.0
214,1,trade,SELL,FERTILIZER,85,85.0
214,1,trade,SELL,FERTILIZER,84,84.0
215,1,trade,SELL,FERTILIZER,84,84.0
215,1,trade,SELL,FERTILIZER,84,84.0
215,1,trade,SELL,FERTILIZER,84,84.0
215,1,trade,SELL,FERTILIZER,84,84.0
216,0,hire,,,,-1.0
216,1,hire,,,,-1.0
216,0,hire,,,,-1.0
216,1,hire,,,,-1.0
216,0,hire,,,,-2.0
216,1,hire,,,,-2.0
216,0,hire,,,,-3.0
216,1,hire,,,,-3.0
216,0,hire,,,,-5.0
216,1,hire,,,,-5.0
216,0,hire,,,,-8.0
216,1,hire,,,,-8.0
216,0,hire,,,,-13.0
216,1,hire,,,,-13.0
216,0,hire,,,,-21.0
216,1,hire,,,,-21.0
216,0,hire,,,,-34.0
216,0,trade,BUY_ANIMAL,COW,400,-400.0
216,0,trade,BUY_ANIMAL,COW,400,-400.0
217,0,trade,SELL,FERTILIZER,83,83.0
217,1,trade,SELL,FERTILIZER,83,0.0
217,0,trade,SELL,FERTILIZER,83,83.0
217,0,trade,SELL,FERTILIZER,83,83.0
217,0,trade,SELL,FERTILIZER,83,83.0
217,0,trade,SELL,FERTILIZER,83,83.0
217,0,trade,SELL,FERTILIZER,82,82.0
217,0,trade,SELL,FERTILIZER,82,82.0
217,0,trade,SELL,FERTILIZER,82,82.0
217,1,hire,,,,-34.0
217,0,trade,BUY_SEED,WHEAT,10,-10.0
217,0,trade,BUY_SEED,WHEAT,10,-10.0
217,0,trade,BUY_SEED,TOMATO,50,-50.0
217,1,trade,BUY_ANIMAL,SHEEP,500,-500.0
217,1,trade,BUY_PRODUCT,FERTILIZER,82,-82.0
218,1,trade,SELL,FERTILIZER,82,82.0
218,1,trade,BUY_PRODUCT,WHEAT,35,-35.0
218,1,trade,BUY_PRODUCT,WHEAT,35,-35.0
218,1,trade,BUY_PRODUCT,WHEAT,35,-35.0
220,1,trade,BUY_PRODUCT,WHEAT,35,-35.0
220,1,trade,BUY_PRODUCT,WHEAT,35,-35.0
220,1,trade,BUY_PRODUCT,WHEAT,35,-35.0
221,0,trade,BUY_PRODUCT,WHEAT,35,-35.0
221,1,trade,SELL,FERTILIZER,82,82.0
221,0,trade,BUY_PRODUCT,WHEAT,35,-35.0
222,1,trade,BUY_PRODUCT,WHEAT,35,-35.0
222,1,trade,BUY_PRODUCT,WHEAT,35,-35.0
222,1,trade,BUY_PRODUCT,WHEAT,35,-35.0
223,0,trade,BUY_PRODUCT,WHEAT,36,-36.0
224,0,trade,BUY_PRODUCT,WHEAT,36,-36.0
226,0,trade,BUY_PRODUCT,WHEAT,36,-36.0
226,1,trade,SELL,WOOL,189,189.0
226,1,trade,SELL,WOOL,187,187.0
226,1,trade,SELL,WOOL,185,185.0
226,1,trade,SELL,WOOL,183,183.0
226,1,trade,SELL,WOOL,181,181.0
226,1,trade,SELL,WOOL,179,179.0
226,1,trade,SELL,WOOL,177,177.0
226,1,trade,SELL,WOOL,174,174.0
226,1,trade,BUY_PRODUCT,WHEAT,36,-36.0
226,1,trade,BUY_PRODUCT,WHEAT,36,-36.0
226,1,trade,BUY_PRODUCT,WHEAT,36,-36.0
226,1,trade,BUY_ANIMAL,SHEEP,500,-500.0
227,0,trade,BUY_PRODUCT,WHEAT,36,-36.0
227,1,trade,BUY_SEED,WHEAT,10,-10.0
228,0,trade,BUY_PRODUCT,WHEAT,36,-36.0
228,1,trade,BUY_PRODUCT,WHEAT,36,-36.0
228,1,trade,BUY_PRODUCT,WHEAT,36,-36.0
228,1,trade,BUY_PRODUCT,WHEAT,36,-36.0
228,1,trade,BUY_SEED,WHEAT,10,-10.0
230,1,trade,BUY_PRODUCT,WHEAT,36,-36.0
230,1,trade,BUY_PRODUCT,WHEAT,36,-36.0
230,1,trade,BUY_PRODUCT,WHEAT,36,-36.0
231,0,trade,BUY_PRODUCT,WHEAT,36,-36.0
231,0,trade,BUY_PRODUCT,WHEAT,36,-36.0
232,0,trade,BUY_PRODUCT,WHEAT,37,-37.0
232,1,trade,BUY_SEED,WHEAT,10,-10.0
233,1,trade,SELL,FERTILIZER,82,82.0
233,1,trade,SELL,FERTILIZER,81,81.0
233,1,trade,SELL,FERTILIZER,81,0.0
233,1,trade,BUY_SEED,WHEAT,10,-10.0
236,1,trade,SELL,WHEAT,37,37.0
236,1,trade,SELL,WHEAT,37,37.0
237,1,trade,SELL,FERTILIZER,81,81.0
237,1,trade,SELL,FERTILIZER,81,81.0
237,1,trade,SELL,FERTILIZER,81,81.0
238,1,trade,SELL,FERTILIZER,81,81.0
238,1,trade,SELL,FERTILIZER,80,80.0
238,1,trade,SELL,FERTILIZER,80,80.0
238,1,trade,SELL,FERTILIZER,80,80.0
238,1,trade,SELL,FERTILIZER,80,80.0
240,0,hire,,,,-1.0
240,1,hire,,,,-1.0
240,0,hire,,,,-1.0
240,1,hire,,,,-1.0
240,0,hire,,,,-2.0
240,1,hire,,,,-2.0
240,0,hire,,,,-3.0
240,1,hire,,,,-3.0
240,0,hire,,,,-5.0
240,1,hire,,,,-5.0
240,0,hire,,,,-8.0
240,1,hire,,,,-8.0
240,0,hire,,,,-13.0
240,1,hire,,,,-13.0
240,0,hire,,,,-21.0
240,1,hire,,,,-21.0
240,0,hire,,,,-34.0
240,1,hire,,,,-34.0
240,0,hire,,,,-55.0
241,1,hire,,,,-55.0
241,0,trade,SELL,FERTILIZER,80,80.0
241,0,trade,SELL,FERTILIZER,79,79.0
241,0,trade,SELL,FERTILIZER,79,79.0
241,0,trade,SELL,FERTILIZER,79,79.0
241,0,trade,SELL,FERTILIZER,79,79.0
241,0,trade,SELL,FERTILIZER,79,79.0
241,0,trade,SELL,FERTILIZER,78,78.0
241,0,trade,SELL,FERTILIZER,78,78.0
241,1,hire,,,,-89.0
241,0,trade,SELL,WOOL,174,174.0
241,0,trade,SELL,WOOL,172,172.0
241,0,trade,SELL,WOOL,169,169.0
241,0,trade,SELL,WOOL,167,167.0
241,0,trade,SELL,WOOL,164,164.0
241,0,trade,BUY_SEED,TOMATO,50,-50.0
241,1,trade,BUY_ANIMAL,GOOSE,300,-300.0
241,0,trade,BUY_SEED,TOMATO,50,-50.0
241,1,trade,BUY_ANIMAL,GOOSE,300,-300.0
241,0,trade,BUY_SEED,TOMATO,50,-50.0
241,1,trade,BUY_PRODUCT,FERTILIZER,78,-78.0
241,1,trade,BUY_PRODUCT,FERTILIZER,78,-78.0
241,1,trade,BUY_PRODUCT,FERTILIZER,79,-79.0
242,0,trade,SELL,WOOL,161,161.0
242,1,trade,SELL,FERTILIZER,79,79.0
242,0,trade,SELL,WOOL,158,158.0
242,1,trade,SELL,FERTILIZER,78,78.0
242,0,trade,SELL,WOOL,154,154.0
242,1,trade,SELL,FERTILIZER,78,78.0
242,1,trade,BUY_PRODUCT,WHEAT,37,-37.0
242,1,trade,BUY_PRODUCT,WHEAT,37,-37.0
242,1,trade,BUY_PRODUCT,WHEAT,37,-37.0
242,1,trade,BUY_PRODUCT,WHEAT,37,-37.0
242,1,trade,BUY_PRODUCT,WHEAT,37,-37.0
243,0,trade,BUY_PRODUCT,WHEAT,37,-37.0
244,1,trade,BUY_PRODUCT,WHEAT,37,-37.0
245,0,trade,BUY_PRODUCT,WHEAT,37,-37.0
247,0,trade,BUY_PRODUCT,WHEAT,37,-37.0
248,0,trade,BUY_PRODUCT,WHEAT,37,-37.0
249,0,trade,BUY_SEED,MELON,80,-80.0
249,1,trade,SELL,MELON,272,272.0
249,1,trade,SELL,MELON,271,271.0
249,1,trade,SELL,MELON,270,270.0
249,1,trade,SELL,MELON,269,269.0
249,1,trade,SELL,MELON,268,268.0
249,1,trade,SELL,MELON,267,267.0
249,1,trade,BUY_PRODUCT,WHEAT,38,-38.0
249,1,trade,BUY_PRODUCT,WHEAT,38,-38.0
249,1,trade,BUY_PRODUCT,WHEAT,38,-38.0
249,1,trade,BUY_PRODUCT,WHEAT,38,-38.0
249,1,trade,BUY_PRODUCT,WHEAT,38,-38.0
249,1,trade,BUY_PRODUCT,WHEAT,38,-38.0
249,1,trade,BUY_PRODUCT,WHEAT,38,-38.0
249,1,trade,BUY_PRODUCT,WHEAT,38,-38.0
249,1,trade,BUY_PRODUCT,WHEAT,38,-38.0
249,1,trade,BUY_PRODUCT,WHEAT,38,-38.0
249,1,trade,BUY_PRODUCT,WHEAT,38,-38.0
249,1,trade,BUY_PRODUCT,WHEAT,38,-38.0
249,1,trade,BUY_PRODUCT,WHEAT,38,-38.0
249,1,trade,BUY_PRODUCT,WHEAT,38,-38.0
249,1,trade,BUY_PRODUCT,FERTILIZER,78,-78.0
249,1,trade,BUY_PRODUCT,FERTILIZER,78,-78.0
249,1,trade,BUY_PRODUCT,FERTILIZER,79,-79.0
249,1,trade,BUY_PRODUCT,FERTILIZER,79,-79.0
249,1,trade,BUY_PRODUCT,FERTILIZER,79,-79.0
250,0,trade,SELL,MELON,266,266.0
250,1,trade,SELL,MELON,266,266.0
250,0,trade,SELL,MELON,262,262.0
250,1,trade,SELL,MELON,262,262.0
250,0,trade,SELL,MELON,256,256.0
250,1,trade,SELL,MELON,256,256.0
250,0,trade,SELL,MELON,250,250.0
250,1,trade,SELL,MELON,250,250.0
250,0,trade,SELL,MELON,250,250.0
250,1,trade,SELL,MELON,250,250.0
250,0,trade,SELL,MELON,250,250.0
250,1,trade,SELL,MELON,250,250.0
250,0,trade,SELL,MELON,250,250.0
250,1,trade,SELL,MELON,250,250.0
250,0,trade,SELL,MELON,249,249.0
250,1,trade,SELL,MELON,249,249.0
250,0,trade,SELL,MELON,249,249.0
250,1,trade,SELL,MELON,249,249.0
250,0,trade,SELL,MELON,248,248.0
250,1,trade,SELL,MELON,248,248.0
250,0,trade,SELL,MELON,248,248.0
250,1,trade,SELL,MELON,248,248.0
250,0,trade,SELL,MELON,247,247.0
250,1,trade,SELL,MELON,247,247.0
250,0,trade,SELL,MELON,246,246.0
250,1,trade,SELL,MELON,246,246.0
250,0,trade,SELL,MELON,246,246.0
250,1,trade,SELL,MELON,246,246.0
250,0,trade,SELL,MELON,245,245.0
250,1,trade,SELL,MELON,245,245.0
250,0,trade,SELL,MELON,244,244.0
250,1,trade,SELL,MELON,244,244.0
250,0,trade,SELL,MELON,243,243.0
250,1,trade,SELL,MELON,243,243.0
250,0,trade,SELL,MELON,242,242.0
250,1,trade,SELL,MELON,242,242.0
250,1,trade,SELL,MELON,240,240.0
250,1,trade,SELL,MELON,240,240.0
250,1,trade,SELL,MELON,239,239.0
250,1,trade,SELL,MELON,238,238.0
250,1,trade,SELL,MELON,238,238.0
250,1,trade,SELL,MELON,237,237.0
250,0,trade,SELL,MILK,211,211.0
250,1,trade,BUY_PRODUCT,WHEAT,38,-38.0
250,0,trade,SELL,MILK,211,211.0
250,1,trade,BUY_PRODUCT,WHEAT,38,-38.0
250,0,trade,SELL,MILK,210,210.0
250,1,trade,BUY_PRODUCT,WHEAT,38,-38.0
250,1,trade,BUY_PRODUCT,WHEAT,38,-38.0
250,1,trade,BUY_PRODUCT,WHEAT,38,-38.0
250,0,trade,BUY_PRODUCT,WHEAT,38,-38.0
250,0,trade,BUY_PRODUCT,WHEAT,38,-38.0
251,0,trade,SELL,FERTILIZER,79,79.0
251,1,trade,SELL,MELON,236,236.0
251,1,trade,SELL,MELON,236,236.0
251,1,trade,SELL,MELON,235,235.0
251,1,trade,SELL,MELON,234,234.0
251,1,trade,SELL,MELON,233,233.0
251,1,trade,SELL,MELON,232,232.0
251,1,trade,SELL,MELON,232,232.0
251,1,trade,SELL,MELON,231,231.0
251,1,trade,SELL,MELON,230,230.0
251,1,trade,SELL,MELON,229,229.0
251,1,trade,SELL,MELON,228,228.0
251,1,trade,SELL,MELON,227,227.0
251,0,trade,BUY_PRODUCT,WHEAT,38,-38.0
251,0,trade,BUY_SEED,MELON,80,-80.0
252,0,trade,BUY_PRODUCT,WHEAT,38,-38.0
252,1,trade,SELL,MELON,226,226.0
252,0,trade,BUY_PRODUCT,WHEAT,38,-38.0
252,1,trade,SELL,MELON,225,225.0
252,0,trade,BUY_PRODUCT,WHEAT,38,-38.0
252,1,trade,SELL,MELON,224,224.0
252,1,trade,SELL,MELON,223,223.0
252,1,trade,SELL,MELON,222,222.0
252,1,trade,SELL,MELON,221,221.0
252,1,trade,BUY_PRODUCT,WHEAT,39,-39.0
252,1,trade,BUY_PRODUCT,WHEAT,39,-39.0
252,1,trade,BUY_PRODUCT,WHEAT,39,-39.0
252,1,trade,BUY_PRODUCT,WHEAT,39,-39.0
252,1,trade,BUY_PRODUCT,WHEAT,39,-39.0
253,0,trade,SELL,MELON,220,220.0
253,1,trade,SELL,MELON,220,220.0
253,0,trade,SELL,MELON,218,218.0
253,1,trade,SELL,MELON,218,218.0
253,0,trade,SELL,MELON,215,215.0
253,1,trade,SELL,MELON,215,215.0
253,0,trade,SELL,MELON,213,213.0
253,1,trade,SELL,MELON,213,213.0
253,0,trade,SELL,MELON,210,210.0
253,1,trade,SELL,MELON,210,210.0
253,0,trade,SELL,MELON,208,208.0
253,1,trade,SELL,MELON,208,208.0
253,1,trade,SELL,MILK,211,0.0
254,1,trade,BUY_PRODUCT,WHEAT,39,-39.0
254,1,trade,BUY_PRODUCT,WHEAT,39,-39.0
254,1,trade,BUY_PRODUCT,WHEAT,39,-39.0
254,1,trade,BUY_PRODUCT,WHEAT,39,-39.0
254,1,trade,BUY_PRODUCT,WHEAT,39,-39.0
254,1,trade,BUY_SEED,WHEAT,10,-10.0
255,0,trade,SELL,MELON,205,205.0
255,1,trade,SELL,MELON,205,205.0
255,0,trade,SELL,MELON,202,202.0
255,1,trade,SELL,MELON,202,202.0
255,0,trade,SELL,MELON,200,200.0
255,1,trade,SELL,MELON,200,200.0
255,0,trade,SELL,MELON,197,197.0
255,1,trade,SELL,MELON,197,197.0
255,0,trade,SELL,MELON,194,194.0
255,1,trade,SELL,MELON,194,194.0
255,0,trade,SELL,MELON,191,191.0
255,1,trade,SELL,MELON,191,191.0
255,1,trade,BUY_SEED,WHEAT,10,-10.0
255,1,trade,BUY_SEED,WHEAT,10,-10.0
256,0,trade,BUY_PRODUCT,WHEAT,39,-39.0
256,1,trade,BUY_PRODUCT,WHEAT,39,-39.0
256,0,trade,BUY_PRODUCT,WHEAT,39,-39.0
256,1,trade,BUY_PRODUCT,WHEAT,39,-39.0
256,0,trade,BUY_PRODUCT,WHEAT,39,-39.0
256,1,trade,BUY_PRODUCT,WHEAT,39,-39.0
256,0,trade,BUY_PRODUCT,WHEAT,39,-39.0
256,1,trade,BUY_PRODUCT,WHEAT,39,-39.0
256,0,trade,BUY_PRODUCT,WHEAT,39,-39.0
256,1,trade,BUY_PRODUCT,WHEAT,39,-39.0
256,0,trade,BUY_PRODUCT,WHEAT,39,-39.0
256,0,trade,BUY_PRODUCT,WHEAT,39,-39.0
256,0,trade,BUY_PRODUCT,WHEAT,39,-39.0
256,0,trade,BUY_PRODUCT,WHEAT,39,-39.0
256,0,trade,BUY_PRODUCT,WHEAT,39,-39.0
256,0,trade,BUY_PRODUCT,WHEAT,40,-40.0
256,0,trade,BUY_PRODUCT,WHEAT,40,-40.0
256,0,trade,BUY_PRODUCT,WHEAT,40,-40.0
256,0,trade,BUY_PRODUCT,WHEAT,40,-40.0
256,0,trade,BUY_PRODUCT,WHEAT,40,-40.0
257,0,trade,SELL,WHEAT,40,40.0
257,1,trade,SELL,FERTILIZER,79,79.0
257,0,trade,SELL,WHEAT,40,40.0
257,1,trade,SELL,FERTILIZER,79,79.0
257,0,trade,SELL,WHEAT,40,40.0
257,1,trade,SELL,FERTILIZER,78,78.0
257,0,trade,SELL,WHEAT,40,40.0
257,1,trade,SELL,FERTILIZER,78,78.0
257,0,trade,SELL,WHEAT,40,40.0
257,1,trade,SELL,FERTILIZER,78,78.0
257,0,trade,SELL,WHEAT,40,40.0
257,0,trade,SELL,WHEAT,40,40.0
257,0,trade,SELL,WHEAT,40,40.0
257,0,trade,BUY_SEED,WHEAT,10,-10.0
258,0,trade,BUY_SEED,WHEAT,10,-10.0
258,1,trade,SELL,MILK,212,212.0
258,0,trade,BUY_SEED,WHEAT,10,-10.0
258,1,trade,SELL,MILK,211,211.0
258,1,trade,SELL,MILK,211,211.0
258,1,trade,SELL,MILK,210,210.0
258,1,trade,SELL,MILK,209,209.0
258,1,trade,SELL,MILK,208,208.0
258,1,trade,SELL,MILK,208,208.0
258,1,trade,SELL,MILK,207,207.0
258,1,trade,SELL,MILK,206,206.0
258,1,trade,BUY_SEED,WHEAT,10,-10.0
259,0,trade,BUY_SEED,WHEAT,10,-10.0
259,1,trade,BUY_SEED,WHEAT,10,-10.0
260,0,trade,BUY_SEED,WHEAT,10,-10.0
260,1,trade,SELL,WHEAT,39,39.0
260,1,trade,SELL,WHEAT,39,39.0
260,1,trade,SELL,WHEAT,39,39.0
260,0,trade,BUY_SEED,CARROT,20,-20.0
260,1,trade,BUY_SEED,WHEAT,10,-10.0
261,0,trade,SELL,WHEAT,39,39.0
261,1,trade,BUY_SEED,WHEAT,10,-10.0
261,0,trade,SELL,WHEAT,39,39.0
261,0,trade,SELL,WHEAT,39,39.0
264,0,hire,,,,-1.0
264,1,trade,SELL,MELON,188,188.0
264,1,trade,SELL,MELON,186,186.0
264,1,trade,SELL,MELON,184,184.0
264,1,trade,SELL,MELON,183,183.0
264,1,trade,SELL,MELON,181,181.0
264,1,trade,SELL,MELON,179,179.0
264,1,trade,SELL,MELON,178,178.0
264,1,trade,SELL,MELON,176,176.0
264,1,trade,SELL,MELON,174,174.0
264,1,trade,SELL,MELON,173,173.0
264,1,trade,SELL,MELON,171,171.0
264,1,trade,SELL,MELON,169,169.0
