tool,lane,classification,emits_contract_status,dead_nonzero_exits,unresolved_exits,raises_uncaught,finding_code,severity,detail
uiowa_rfq_18649_operator_handoff/verify_kit.py,uiowa_rfq_18649_operator_handoff,REPORT_ONLY,False,0,0,False,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_outcome_measurement/analyze.py,uiowa_rfq_18649_outcome_measurement,INDETERMINATE,False,0,1,False,UNRESOLVED_EXIT,MEDIUM,1 exit value(s) could not be resolved statically; not assumed to be a gate and not assumed to be report-only
uiowa_rfq_18649_outcome_measurement/analyze.py,uiowa_rfq_18649_outcome_measurement,INDETERMINATE,False,0,1,False,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_outcome_measurement/tests/test_analyze.py,uiowa_rfq_18649_outcome_measurement,REPORT_ONLY,False,0,0,False,NO_SIGNAL_PATH,MEDIUM,cannot return non-zero under any input; indistinguishable from a clean run by anything except a human reading stdout
uiowa_rfq_18649_outcome_measurement/tests/test_analyze.py,uiowa_rfq_18649_outcome_measurement,REPORT_ONLY,False,0,0,False,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_output_agreement/make_bundle.py,uiowa_rfq_18649_output_agreement,REPORT_ONLY,False,0,0,True,NO_SIGNAL_PATH,MEDIUM,cannot return non-zero under any input; indistinguishable from a clean run by anything except a human reading stdout
uiowa_rfq_18649_output_agreement/make_bundle.py,uiowa_rfq_18649_output_agreement,REPORT_ONLY,False,0,0,True,CRASH_AS_SIGNAL,LOW,"the only non-zero exit available is an uncaught exception; a crash says the tool broke, not that the subject has findings"
uiowa_rfq_18649_output_agreement/make_bundle.py,uiowa_rfq_18649_output_agreement,REPORT_ONLY,False,0,0,True,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_output_agreement/output_agreement.py,uiowa_rfq_18649_output_agreement,INDETERMINATE,False,0,2,True,UNRESOLVED_EXIT,MEDIUM,2 exit value(s) could not be resolved statically; not assumed to be a gate and not assumed to be report-only
uiowa_rfq_18649_output_agreement/output_agreement.py,uiowa_rfq_18649_output_agreement,INDETERMINATE,False,0,2,True,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_output_agreement/test_output_agreement.py,uiowa_rfq_18649_output_agreement,REPORT_ONLY,False,0,0,False,NO_SIGNAL_PATH,MEDIUM,cannot return non-zero under any input; indistinguishable from a clean run by anything except a human reading stdout
uiowa_rfq_18649_output_agreement/test_output_agreement.py,uiowa_rfq_18649_output_agreement,REPORT_ONLY,False,0,0,False,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_prioritization/prioritize.py,uiowa_rfq_18649_prioritization,GATE,False,0,0,True,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_prioritization/test_prioritize.py,uiowa_rfq_18649_prioritization,REPORT_ONLY,False,0,0,False,NO_SIGNAL_PATH,MEDIUM,cannot return non-zero under any input; indistinguishable from a clean run by anything except a human reading stdout
uiowa_rfq_18649_prioritization/test_prioritize.py,uiowa_rfq_18649_prioritization,REPORT_ONLY,False,0,0,False,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_qa_refusal_contract/cli.py,uiowa_rfq_18649_qa_refusal_contract,GATE,False,0,2,False,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_qa_refusal_contract/test_qa.py,uiowa_rfq_18649_qa_refusal_contract,REPORT_ONLY,False,0,0,False,NO_SIGNAL_PATH,MEDIUM,cannot return non-zero under any input; indistinguishable from a clean run by anything except a human reading stdout
uiowa_rfq_18649_qa_refusal_contract/test_qa.py,uiowa_rfq_18649_qa_refusal_contract,REPORT_ONLY,False,0,0,False,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_question_cards/question_cards.py,uiowa_rfq_18649_question_cards,GATE,False,0,1,True,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_question_cards/test_question_cards.py,uiowa_rfq_18649_question_cards,REPORT_ONLY,False,0,0,False,NO_SIGNAL_PATH,MEDIUM,cannot return non-zero under any input; indistinguishable from a clean run by anything except a human reading stdout
uiowa_rfq_18649_question_cards/test_question_cards.py,uiowa_rfq_18649_question_cards,REPORT_ONLY,False,0,0,False,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_rating_model/rating_model.py,uiowa_rfq_18649_rating_model,REPORT_ONLY,False,0,0,True,NO_SIGNAL_PATH,MEDIUM,cannot return non-zero under any input; indistinguishable from a clean run by anything except a human reading stdout
uiowa_rfq_18649_rating_model/rating_model.py,uiowa_rfq_18649_rating_model,REPORT_ONLY,False,0,0,True,CRASH_AS_SIGNAL,LOW,"the only non-zero exit available is an uncaught exception; a crash says the tool broke, not that the subject has findings"
uiowa_rfq_18649_rating_model/rating_model.py,uiowa_rfq_18649_rating_model,REPORT_ONLY,False,0,0,True,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_rating_model/test_rating_model.py,uiowa_rfq_18649_rating_model,REPORT_ONLY,False,0,0,False,NO_SIGNAL_PATH,MEDIUM,cannot return non-zero under any input; indistinguishable from a clean run by anything except a human reading stdout
uiowa_rfq_18649_rating_model/test_rating_model.py,uiowa_rfq_18649_rating_model,REPORT_ONLY,False,0,0,False,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_readout_deck/deck_architecture.py,uiowa_rfq_18649_readout_deck,GATE,False,0,1,True,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_readout_deck/test_deck_architecture.py,uiowa_rfq_18649_readout_deck,REPORT_ONLY,False,0,0,True,NO_SIGNAL_PATH,MEDIUM,cannot return non-zero under any input; indistinguishable from a clean run by anything except a human reading stdout
uiowa_rfq_18649_readout_deck/test_deck_architecture.py,uiowa_rfq_18649_readout_deck,REPORT_ONLY,False,0,0,True,CRASH_AS_SIGNAL,LOW,"the only non-zero exit available is an uncaught exception; a crash says the tool broke, not that the subject has findings"
uiowa_rfq_18649_readout_deck/test_deck_architecture.py,uiowa_rfq_18649_readout_deck,REPORT_ONLY,False,0,0,True,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_recovery_evidence/assess_recovery.py,uiowa_rfq_18649_recovery_evidence,GATE,False,0,0,True,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_recovery_evidence/recovery_evidence.py,uiowa_rfq_18649_recovery_evidence,GATE,False,0,0,True,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_recovery_evidence/test_assess_recovery.py,uiowa_rfq_18649_recovery_evidence,REPORT_ONLY,False,0,0,False,NO_SIGNAL_PATH,MEDIUM,cannot return non-zero under any input; indistinguishable from a clean run by anything except a human reading stdout
uiowa_rfq_18649_recovery_evidence/test_assess_recovery.py,uiowa_rfq_18649_recovery_evidence,REPORT_ONLY,False,0,0,False,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_recovery_evidence/test_recovery_evidence.py,uiowa_rfq_18649_recovery_evidence,REPORT_ONLY,False,0,0,False,NO_SIGNAL_PATH,MEDIUM,cannot return non-zero under any input; indistinguishable from a clean run by anything except a human reading stdout
uiowa_rfq_18649_recovery_evidence/test_recovery_evidence.py,uiowa_rfq_18649_recovery_evidence,REPORT_ONLY,False,0,0,False,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_release_provenance/make_fixtures.py,uiowa_rfq_18649_release_provenance,REPORT_ONLY,False,0,0,False,NO_SIGNAL_PATH,MEDIUM,cannot return non-zero under any input; indistinguishable from a clean run by anything except a human reading stdout
uiowa_rfq_18649_release_provenance/make_fixtures.py,uiowa_rfq_18649_release_provenance,REPORT_ONLY,False,0,0,False,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_release_provenance/provenance.py,uiowa_rfq_18649_release_provenance,GATE,False,0,1,True,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_release_provenance/test_provenance.py,uiowa_rfq_18649_release_provenance,REPORT_ONLY,False,0,0,False,NO_SIGNAL_PATH,MEDIUM,cannot return non-zero under any input; indistinguishable from a clean run by anything except a human reading stdout
uiowa_rfq_18649_release_provenance/test_provenance.py,uiowa_rfq_18649_release_provenance,REPORT_ONLY,False,0,0,False,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_report_structure/report_structure.py,uiowa_rfq_18649_report_structure,INDETERMINATE,False,0,1,True,UNRESOLVED_EXIT,MEDIUM,1 exit value(s) could not be resolved statically; not assumed to be a gate and not assumed to be report-only
uiowa_rfq_18649_report_structure/report_structure.py,uiowa_rfq_18649_report_structure,INDETERMINATE,False,0,1,True,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_report_structure/scope_guard.py,uiowa_rfq_18649_report_structure,INDETERMINATE,False,0,1,True,UNRESOLVED_EXIT,MEDIUM,1 exit value(s) could not be resolved statically; not assumed to be a gate and not assumed to be report-only
uiowa_rfq_18649_report_structure/scope_guard.py,uiowa_rfq_18649_report_structure,INDETERMINATE,False,0,1,True,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_report_structure/test_report_structure.py,uiowa_rfq_18649_report_structure,REPORT_ONLY,False,0,0,False,NO_SIGNAL_PATH,MEDIUM,cannot return non-zero under any input; indistinguishable from a clean run by anything except a human reading stdout
uiowa_rfq_18649_report_structure/test_report_structure.py,uiowa_rfq_18649_report_structure,REPORT_ONLY,False,0,0,False,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_report_visuals/render_report_visuals.py,uiowa_rfq_18649_report_visuals,GATE,False,0,1,True,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_report_visuals/test_report_visuals.py,uiowa_rfq_18649_report_visuals,REPORT_ONLY,False,0,0,False,NO_SIGNAL_PATH,MEDIUM,cannot return non-zero under any input; indistinguishable from a clean run by anything except a human reading stdout
uiowa_rfq_18649_report_visuals/test_report_visuals.py,uiowa_rfq_18649_report_visuals,REPORT_ONLY,False,0,0,False,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_roadmap_dependencies/depcheck.py,uiowa_rfq_18649_roadmap_dependencies,INDETERMINATE,False,0,1,False,UNRESOLVED_EXIT,MEDIUM,1 exit value(s) could not be resolved statically; not assumed to be a gate and not assumed to be report-only
uiowa_rfq_18649_roadmap_dependencies/depcheck.py,uiowa_rfq_18649_roadmap_dependencies,INDETERMINATE,False,0,1,False,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_roadmap_dependencies/test_depcheck.py,uiowa_rfq_18649_roadmap_dependencies,REPORT_ONLY,False,0,0,True,NO_SIGNAL_PATH,MEDIUM,cannot return non-zero under any input; indistinguishable from a clean run by anything except a human reading stdout
uiowa_rfq_18649_roadmap_dependencies/test_depcheck.py,uiowa_rfq_18649_roadmap_dependencies,REPORT_ONLY,False,0,0,True,CRASH_AS_SIGNAL,LOW,"the only non-zero exit available is an uncaught exception; a crash says the tool broke, not that the subject has findings"
uiowa_rfq_18649_roadmap_dependencies/test_depcheck.py,uiowa_rfq_18649_roadmap_dependencies,REPORT_ONLY,False,0,0,True,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_scope_change/scope_change.py,uiowa_rfq_18649_scope_change,GATE,False,0,0,True,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_scope_change/test_scope_change.py,uiowa_rfq_18649_scope_change,REPORT_ONLY,False,0,0,False,NO_SIGNAL_PATH,MEDIUM,cannot return non-zero under any input; indistinguishable from a clean run by anything except a human reading stdout
uiowa_rfq_18649_scope_change/test_scope_change.py,uiowa_rfq_18649_scope_change,REPORT_ONLY,False,0,0,False,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_secure_guidance/assess_guidance.py,uiowa_rfq_18649_secure_guidance,REPORT_ONLY,False,0,0,True,NO_SIGNAL_PATH,MEDIUM,cannot return non-zero under any input; indistinguishable from a clean run by anything except a human reading stdout
uiowa_rfq_18649_secure_guidance/assess_guidance.py,uiowa_rfq_18649_secure_guidance,REPORT_ONLY,False,0,0,True,CRASH_AS_SIGNAL,LOW,"the only non-zero exit available is an uncaught exception; a crash says the tool broke, not that the subject has findings"
uiowa_rfq_18649_secure_guidance/assess_guidance.py,uiowa_rfq_18649_secure_guidance,REPORT_ONLY,False,0,0,True,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_secure_guidance/test_assess_guidance.py,uiowa_rfq_18649_secure_guidance,REPORT_ONLY,False,0,0,False,NO_SIGNAL_PATH,MEDIUM,cannot return non-zero under any input; indistinguishable from a clean run by anything except a human reading stdout
uiowa_rfq_18649_secure_guidance/test_assess_guidance.py,uiowa_rfq_18649_secure_guidance,REPORT_ONLY,False,0,0,False,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_security_event_review/assess_security_events.py,uiowa_rfq_18649_security_event_review,REPORT_ONLY,False,0,0,True,NO_SIGNAL_PATH,MEDIUM,cannot return non-zero under any input; indistinguishable from a clean run by anything except a human reading stdout
uiowa_rfq_18649_security_event_review/assess_security_events.py,uiowa_rfq_18649_security_event_review,REPORT_ONLY,False,0,0,True,CRASH_AS_SIGNAL,LOW,"the only non-zero exit available is an uncaught exception; a crash says the tool broke, not that the subject has findings"
uiowa_rfq_18649_security_event_review/assess_security_events.py,uiowa_rfq_18649_security_event_review,REPORT_ONLY,False,0,0,True,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_security_event_review/test_assess_security_events.py,uiowa_rfq_18649_security_event_review,REPORT_ONLY,False,0,0,False,NO_SIGNAL_PATH,MEDIUM,cannot return non-zero under any input; indistinguishable from a clean run by anything except a human reading stdout
uiowa_rfq_18649_security_event_review/test_assess_security_events.py,uiowa_rfq_18649_security_event_review,REPORT_ONLY,False,0,0,False,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_synthetic_collection/tests/test_collection.py,uiowa_rfq_18649_synthetic_collection,REPORT_ONLY,False,0,0,False,NO_SIGNAL_PATH,MEDIUM,cannot return non-zero under any input; indistinguishable from a clean run by anything except a human reading stdout
uiowa_rfq_18649_synthetic_collection/tests/test_collection.py,uiowa_rfq_18649_synthetic_collection,REPORT_ONLY,False,0,0,False,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_synthetic_collection/validate_collection.py,uiowa_rfq_18649_synthetic_collection,GATE,False,0,0,True,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_test_data_readiness/test_data_assessor.py,uiowa_rfq_18649_test_data_readiness,REPORT_ONLY,False,0,0,True,NO_SIGNAL_PATH,MEDIUM,cannot return non-zero under any input; indistinguishable from a clean run by anything except a human reading stdout
uiowa_rfq_18649_test_data_readiness/test_data_assessor.py,uiowa_rfq_18649_test_data_readiness,REPORT_ONLY,False,0,0,True,CRASH_AS_SIGNAL,LOW,"the only non-zero exit available is an uncaught exception; a crash says the tool broke, not that the subject has findings"
uiowa_rfq_18649_test_data_readiness/test_data_assessor.py,uiowa_rfq_18649_test_data_readiness,REPORT_ONLY,False,0,0,True,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_test_data_readiness/tests/test_assessor.py,uiowa_rfq_18649_test_data_readiness,REPORT_ONLY,False,0,0,False,NO_SIGNAL_PATH,MEDIUM,cannot return non-zero under any input; indistinguishable from a clean run by anything except a human reading stdout
uiowa_rfq_18649_test_data_readiness/tests/test_assessor.py,uiowa_rfq_18649_test_data_readiness,REPORT_ONLY,False,0,0,False,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_traceability/audit_self_sealing.py,uiowa_rfq_18649_traceability,INDETERMINATE,False,0,2,True,UNRESOLVED_EXIT,MEDIUM,2 exit value(s) could not be resolved statically; not assumed to be a gate and not assumed to be report-only
uiowa_rfq_18649_traceability/audit_self_sealing.py,uiowa_rfq_18649_traceability,INDETERMINATE,False,0,2,True,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_traceability/test_audit_self_sealing.py,uiowa_rfq_18649_traceability,REPORT_ONLY,False,0,0,False,NO_SIGNAL_PATH,MEDIUM,cannot return non-zero under any input; indistinguishable from a clean run by anything except a human reading stdout
uiowa_rfq_18649_traceability/test_audit_self_sealing.py,uiowa_rfq_18649_traceability,REPORT_ONLY,False,0,0,False,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_traceability/test_trace_check.py,uiowa_rfq_18649_traceability,REPORT_ONLY,False,0,0,False,NO_SIGNAL_PATH,MEDIUM,cannot return non-zero under any input; indistinguishable from a clean run by anything except a human reading stdout
uiowa_rfq_18649_traceability/test_trace_check.py,uiowa_rfq_18649_traceability,REPORT_ONLY,False,0,0,False,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_traceability/trace_check.py,uiowa_rfq_18649_traceability,GATE,False,0,3,True,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_traceability_rehearsal/validate_trace.py,uiowa_rfq_18649_traceability_rehearsal,GATE,False,0,0,True,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_workbench/browser_acceptance.py,uiowa_rfq_18649_workbench,REPORT_ONLY,False,0,0,True,NO_SIGNAL_PATH,MEDIUM,cannot return non-zero under any input; indistinguishable from a clean run by anything except a human reading stdout
uiowa_rfq_18649_workbench/browser_acceptance.py,uiowa_rfq_18649_workbench,REPORT_ONLY,False,0,0,True,CRASH_AS_SIGNAL,LOW,"the only non-zero exit available is an uncaught exception; a crash says the tool broke, not that the subject has findings"
uiowa_rfq_18649_workbench/browser_acceptance.py,uiowa_rfq_18649_workbench,REPORT_ONLY,False,0,0,True,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_workbench/framework_crosswalk/test_framework_crosswalk.py,uiowa_rfq_18649_workbench,REPORT_ONLY,False,0,0,False,NO_SIGNAL_PATH,MEDIUM,cannot return non-zero under any input; indistinguishable from a clean run by anything except a human reading stdout
uiowa_rfq_18649_workbench/framework_crosswalk/test_framework_crosswalk.py,uiowa_rfq_18649_workbench,REPORT_ONLY,False,0,0,False,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_workbench/framework_crosswalk/validate_framework_crosswalk.py,uiowa_rfq_18649_workbench,GATE,False,0,0,True,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_workbench/server.py,uiowa_rfq_18649_workbench,GATE,False,0,0,True,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_workbench/test_workbench.py,uiowa_rfq_18649_workbench,REPORT_ONLY,False,0,0,True,NO_SIGNAL_PATH,MEDIUM,cannot return non-zero under any input; indistinguishable from a clean run by anything except a human reading stdout
uiowa_rfq_18649_workbench/test_workbench.py,uiowa_rfq_18649_workbench,REPORT_ONLY,False,0,0,True,CRASH_AS_SIGNAL,LOW,"the only non-zero exit available is an uncaught exception; a crash says the tool broke, not that the subject has findings"
uiowa_rfq_18649_workbench/test_workbench.py,uiowa_rfq_18649_workbench,REPORT_ONLY,False,0,0,True,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_workshare/compiler.py,uiowa_rfq_18649_workshare,GATE,False,0,0,True,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_workshare/methodology/test_validate_23_evidence_register.py,uiowa_rfq_18649_workshare,REPORT_ONLY,False,0,0,False,NO_SIGNAL_PATH,MEDIUM,cannot return non-zero under any input; indistinguishable from a clean run by anything except a human reading stdout
uiowa_rfq_18649_workshare/methodology/test_validate_23_evidence_register.py,uiowa_rfq_18649_workshare,REPORT_ONLY,False,0,0,False,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_workshare/methodology/validate_23_evidence_register.py,uiowa_rfq_18649_workshare,GATE,False,0,0,True,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
uiowa_rfq_18649_workshare/test_compiler.py,uiowa_rfq_18649_workshare,REPORT_ONLY,False,0,0,False,NO_SIGNAL_PATH,MEDIUM,cannot return non-zero under any input; indistinguishable from a clean run by anything except a human reading stdout
uiowa_rfq_18649_workshare/test_compiler.py,uiowa_rfq_18649_workshare,REPORT_ONLY,False,0,0,False,NO_CONTRACT_LINE,INFO,"emits no KIT-STATUS line, so a runner must infer meaning from the exit code alone"
