record_id,sample_id,coa_id,jurisdiction,status,reason_code,source_sha256,normalized_sha256,result_sha256,autonomous_release
SC-083,SC-SAMPLE-083,SC-COA-083,MI,RELEASEABLE,,258856a59023a2cde1f9b2e10b374e6c9fe7ffa1b1188734b9642a5e5f75c88d,258856a59023a2cde1f9b2e10b374e6c9fe7ffa1b1188734b9642a5e5f75c88d,5060b51770f5167c763e495da2a8b80304dadef0333332a313173f74f6dfde1b,False
SC-084,SC-SAMPLE-084,SC-COA-084,MD,RELEASEABLE,,f90e0fd47f966fde95a5e7a41b59afa91853d55735a93f86110d0ccb83daa935,f90e0fd47f966fde95a5e7a41b59afa91853d55735a93f86110d0ccb83daa935,7d322546695c02c30bade4ebe24ccf3819814cb483723a0aed93c7a84fb4540c,False
SC-085,SC-SAMPLE-085,SC-COA-085,OR,RELEASEABLE,,56c5be9af7fb81711b6f26f03c73fdd51c62c3aff0f9679d1c1bf002baf6e18b,56c5be9af7fb81711b6f26f03c73fdd51c62c3aff0f9679d1c1bf002baf6e18b,43fb90c7ef9b52e27264196246d1898406d2b0ccbb3e3d000500815b1ebddbc3,False
SC-086,SC-SAMPLE-086,SC-COA-086,CA,RELEASEABLE,,42df3e249e722bc132f15f1874e6ae0fc54d0ff0258868a148b0d05fc02f552a,42df3e249e722bc132f15f1874e6ae0fc54d0ff0258868a148b0d05fc02f552a,4d142f637b85a7160bff64fd4a1652e885c388860710c8033ab58dfcdf0b9da2,False
SC-087,SC-SAMPLE-087,SC-COA-087,CO,RELEASEABLE,,698acd00e87dc69ead8f455d222bf37a9e50e19b571c844919243aafba7927a2,698acd00e87dc69ead8f455d222bf37a9e50e19b571c844919243aafba7927a2,e19c9b870674a1780b0e4a1c0df304d54533146dc36df341055406d540202ddc,False
SC-088,SC-SAMPLE-088,SC-COA-088,MI,RELEASEABLE,,42a87e460940f3314c01273ae7f1ea30d950bd75168092df11d75cfb2532a84c,42a87e460940f3314c01273ae7f1ea30d950bd75168092df11d75cfb2532a84c,ce2319cd00d4a2e084fcc3558e42d69eccdb4a29aad5e2479c0fff971ce24763,False
SC-089,SC-SAMPLE-089,SC-COA-089,MD,RELEASEABLE,,f765be15a1213b6e0aa3c67331e26b7d5cd70cd29db3d25f691c3b00e89cb9dd,f765be15a1213b6e0aa3c67331e26b7d5cd70cd29db3d25f691c3b00e89cb9dd,f6970c9a0114d6e34a05718b5b1d9893af9cd40d1070510c966cec954006be67,False
SC-090,SC-SAMPLE-090,SC-COA-090,OR,RELEASEABLE,,3e346187eec3c050af10d414606ba710cd9545211158509e9c561ac9579230ec,3e346187eec3c050af10d414606ba710cd9545211158509e9c561ac9579230ec,e295fbb8cddb937a7b6c3b78e1fb32e9cfa62ad331eb28f0705ea3d63fda15d2,False
SC-091,SC-SAMPLE-091,SC-COA-091,CA,RELEASEABLE,,ad8faa210b58f525007158c1af224030104a6f17074af09010d9e4fcfcfe72f7,ad8faa210b58f525007158c1af224030104a6f17074af09010d9e4fcfcfe72f7,c6604e2130b7fa60aa51eb7edca824472aa890e9badb76e75c0340a28d3319d5,False
SC-092,SC-SAMPLE-092,SC-COA-092,CO,RELEASEABLE,,272a163300ee250ea0f713349da126c9640cb4b0e303c7bbd4971d14d5b5997a,272a163300ee250ea0f713349da126c9640cb4b0e303c7bbd4971d14d5b5997a,3168accd9c180a0a8e03f221f6a007230700ad61468bb32cb98c38c2077c8bcf,False
SC-093,SC-SAMPLE-093,SC-COA-093,MI,RELEASEABLE,,383892e9a0c2b95885c4a46bd9674c5024199c6f763c09130619df426bc44e43,383892e9a0c2b95885c4a46bd9674c5024199c6f763c09130619df426bc44e43,f23415637795eb91da02da6b391d68fe2177acdfa033aa479681e925fd2dd1a6,False
SC-094,SC-SAMPLE-094,SC-COA-094,MD,RELEASEABLE,,0153ac54a52be6b0d867125934f94e3405bb956955bda4f50be5fd4c30dbded6,0153ac54a52be6b0d867125934f94e3405bb956955bda4f50be5fd4c30dbded6,7b3785ef6e7a619bb60f89c86341702ff4feaf4e2cf15a06b459519189123ae8,False
SC-095,SC-SAMPLE-095,SC-COA-095,OR,RELEASEABLE,,0825078042be95f4f6550eae840acf16b3e8d2ccfeff561afadd87bc9053d067,0825078042be95f4f6550eae840acf16b3e8d2ccfeff561afadd87bc9053d067,94de9b5ac340846996c432e44046d504caae7a6e4927083bdeafe0581c297afe,False
SC-096,SC-SAMPLE-096,SC-COA-096,CA,RELEASEABLE,,5066be852117d368624b086eab5ca323a2c8f92037b9799bd2b4956c4623e840,5066be852117d368624b086eab5ca323a2c8f92037b9799bd2b4956c4623e840,f3379e7defb0e203ff615505712d0328080432f3db4e645e660705ebaed81f55,False
SC-097,SC-SAMPLE-097,SC-COA-097,CO,RELEASEABLE,,6dcb357c5ce5d8a8c5dc7e4ab015c5b6fd2474984513975ec2a34425034a1f92,6dcb357c5ce5d8a8c5dc7e4ab015c5b6fd2474984513975ec2a34425034a1f92,e584bf6b0c03d1020e799a8c680c7efab13fc3905601d9fb5821205e79989ce1,False
SC-098,SC-SAMPLE-098,SC-COA-098,MI,RELEASEABLE,,606b4a219207a8b8a04b9a0647fa4f5d2f7698e80182fa38d4982f4f7ed12cdf,606b4a219207a8b8a04b9a0647fa4f5d2f7698e80182fa38d4982f4f7ed12cdf,f446f708f3c6d599b0af70e12c911f22cd25e3547a27a565522c99967e7b83a7,False
SC-099,SC-SAMPLE-099,SC-COA-099,MD,RELEASEABLE,,6c64d761955444a0584b060583630eea8f56be0ad215d308b94ddb107b4344eb,6c64d761955444a0584b060583630eea8f56be0ad215d308b94ddb107b4344eb,eb184534277651b7454d886950efa31e8f8ae0a0a478d4fa4d8f0f31f81faa2c,False
SC-100,SC-SAMPLE-100,SC-COA-100,OR,RELEASEABLE,,154002e88958fb08b314feaa17cad95ad220b9f754c5862568582c8993912305,154002e88958fb08b314feaa17cad95ad220b9f754c5862568582c8993912305,00eb5ea3b33a593a234ddd6df0674c508bf25c700a09caeda1befc970c234482,False
SC-101,SC-SAMPLE-101,SC-COA-101,CA,RELEASEABLE,,22766f95d837be9abe971663055771efdab447eeda3e653f4caa77b5594fbb50,22766f95d837be9abe971663055771efdab447eeda3e653f4caa77b5594fbb50,29a5ff6824597f882d1ad70a910b420080dd20dc6c34d295286f0989e11cba6d,False
SC-102,SC-SAMPLE-102,SC-COA-102,CO,RELEASEABLE,,d62ebaaae7991ce96c69d67016512dd344e137413df50d27300fa1cdadecb0fd,d62ebaaae7991ce96c69d67016512dd344e137413df50d27300fa1cdadecb0fd,f0495e0af6e8c95d3d38b536e6edd0865b7f88793e15baecd280199c1680f3a5,False
SC-103,SC-SAMPLE-103,SC-COA-103,MI,RELEASEABLE,,1b36bc324e471b2002a54cbf2e3308c66f6a061b0b82ee42f9f23b8188d439cc,1b36bc324e471b2002a54cbf2e3308c66f6a061b0b82ee42f9f23b8188d439cc,32d1b67696c474a8d7ce872ac6e8de84b7c1ff6c54fd5d8777f48b400a22989f,False
SC-104,SC-SAMPLE-104,SC-COA-104,MD,RELEASEABLE,,5232231a3045d4b3d02921e988e88c1a032de9d8f0ca89aa7e77675155851020,5232231a3045d4b3d02921e988e88c1a032de9d8f0ca89aa7e77675155851020,1017a7ed44fada0b85e32779c4be1a6433ee6f67c4476ec802c53fe6eea16734,False
SC-105,SC-SAMPLE-105,SC-COA-105,OR,RELEASEABLE,,84142c022a35d8c861adc983dd676b287ac38ebfed9aff52a9c9d96cbc4b61ad,84142c022a35d8c861adc983dd676b287ac38ebfed9aff52a9c9d96cbc4b61ad,c220d6fc30839e5a9018a01281678142a3829313e31d49c4b22f913f3680c6a4,False
SC-106,SC-SAMPLE-106,SC-COA-106,CA,RELEASEABLE,,9e4afa1b2498ecc1de1e87c0125522d61b59138d66390e2ae604a2c97db8c720,9e4afa1b2498ecc1de1e87c0125522d61b59138d66390e2ae604a2c97db8c720,c4bd1476de8d32abeccb817a0ab8c9ef30b786f228acbf36c08254daeb1713a0,False
SC-107,SC-SAMPLE-107,SC-COA-107,CO,RELEASEABLE,,8206812ddd40f419e090567937372582017b4ce68d8c96fb5bbe330dcad24889,8206812ddd40f419e090567937372582017b4ce68d8c96fb5bbe330dcad24889,0a42aa04b80f6a36fb7ad6b65d15916809eef65950f1d07ba0dcb58dcddb09e9,False
SC-108,SC-SAMPLE-108,SC-COA-108,MI,RELEASEABLE,,21a91a40466f45ad4283ce63f75b8b0902c38f35cf6b81fd102eac25c1b4ff85,21a91a40466f45ad4283ce63f75b8b0902c38f35cf6b81fd102eac25c1b4ff85,403b1bf062b3b35cb8bd0665665af9a5df269ea244179efc9f0bea05a2e2deae,False
SC-109,SC-SAMPLE-109,SC-COA-109,MD,RELEASEABLE,,68d15d81892034652031b88c1844a77e38d3d09af09a08813c25ed24ece91b49,68d15d81892034652031b88c1844a77e38d3d09af09a08813c25ed24ece91b49,41aa462dd463d0e98026a0149276344fe19ce0e6e0f76328495c3e3682298c88,False
SC-110,SC-SAMPLE-110,SC-COA-110,OR,RELEASEABLE,,98df2c7c17a9db96be97b16ed94510cfb74eaa0533ca3cf71b146998008351cc,98df2c7c17a9db96be97b16ed94510cfb74eaa0533ca3cf71b146998008351cc,24c8fce130de32a62058510fd39ff1e48ef55514a91e0079dea06b6146b99949,False
SC-111,SC-SAMPLE-111,SC-COA-111,CA,RELEASEABLE,,129f3360c398ceb9dc2b8879c7d726fd0d1ba181dae356dff28074434efce691,129f3360c398ceb9dc2b8879c7d726fd0d1ba181dae356dff28074434efce691,2fa8218781771b6ec205c0bd13750259048ee1f3c8f56027e4dedea4330b684d,False
SC-112,SC-SAMPLE-112,SC-COA-112,CO,RELEASEABLE,,427865fc16aa6b82ff6fa521de2de54298bb79d5b26df86682d5fc36452b820f,427865fc16aa6b82ff6fa521de2de54298bb79d5b26df86682d5fc36452b820f,ca276bf0b1611c81ceb3a6be6f2e63e9942ee9d3c1ec8a96741cfc8d91ca8d5f,False
SC-113,SC-SAMPLE-113,SC-COA-113,MI,RELEASEABLE,,b483674cad3188f09816a48f2b18b760d400e699576931d5e36b4ae0733031b0,b483674cad3188f09816a48f2b18b760d400e699576931d5e36b4ae0733031b0,8cb8490073d743937d8f6de73db648be52bdc9b9f5f3948fc499543b55f8de56,False
SC-114,SC-SAMPLE-114,SC-COA-114,MD,RELEASEABLE,,26f8fe3e090a92cf45d1ada833afce873482810d4fe9a9459ced92d9206129de,26f8fe3e090a92cf45d1ada833afce873482810d4fe9a9459ced92d9206129de,7d09eadd11e39417e54dfed64fae3bc54dc52adc7fc1d1848c56153c619244f9,False
SC-115,SC-SAMPLE-115,SC-COA-115,OR,RELEASEABLE,,8538a6bfa0d2829cc9db0440e4b7120f30355528ee872817f244933717ed242a,8538a6bfa0d2829cc9db0440e4b7120f30355528ee872817f244933717ed242a,5f0330c7b1333c62df996dddb86dfe219104e70e19105d80b7419f010c67feac,False
SC-116,SC-SAMPLE-116,SC-COA-116,CA,RELEASEABLE,,7a0ade50eb2a1fe13db1ec085a3a29bf711f230a35036d1569d8203117f92c24,7a0ade50eb2a1fe13db1ec085a3a29bf711f230a35036d1569d8203117f92c24,bd54056369973258e4934495d194bc57bf2c6471ba6f1391bd88b6d10a067836,False
SC-117,SC-SAMPLE-117,SC-COA-117,CO,RELEASEABLE,,59119a26f688e6372b9242befbad5c066c5ad0de0b85f165a21b643060e348c6,59119a26f688e6372b9242befbad5c066c5ad0de0b85f165a21b643060e348c6,a56fa278165e6af4caca6c8cc21ac1a3f09834ebb765966ebdb712a77a2c651a,False
SC-118,SC-SAMPLE-118,SC-COA-118,MI,RELEASEABLE,,52f42d5168eb87d92098757b206835d0626ecf1d28dde024aa76ecccaae6dddb,52f42d5168eb87d92098757b206835d0626ecf1d28dde024aa76ecccaae6dddb,9efebce3db8437e4412091ead45c828895c5f309ccfa9953cbb81ade8e229640,False
SC-119,SC-SAMPLE-119,SC-COA-119,MD,RELEASEABLE,,917687e5384511572a5fd7394217d7d9fcf8064192281f18c9625d76a90b0aa5,917687e5384511572a5fd7394217d7d9fcf8064192281f18c9625d76a90b0aa5,e14329188b43b3a6f96501563534551ed187792612ae374f7666e39ce9e14824,False
SC-120,SC-SAMPLE-120,SC-COA-120,OR,RELEASEABLE,,d5f6ad92213e428f571fe3001d638df103f5c40f8016a3c13dbe72317a958387,d5f6ad92213e428f571fe3001d638df103f5c40f8016a3c13dbe72317a958387,8d70f5675cbe614f110a05553ca5b04dcefd4b45f82313b5e8bff6160a48ff00,False
SC-121,SC-SAMPLE-121,SC-COA-121,CA,HOLD,RULE_VERSION_EXPIRED,a34af84d3a9251b3c1c20a75fd72e0000dd25a8ae351af8f4e75f8a0dcc90d17,a34af84d3a9251b3c1c20a75fd72e0000dd25a8ae351af8f4e75f8a0dcc90d17,8686c95a46450c43f0311873a2821e2fa45a5201bd5e7a718cbe0050d1044c98,False
SC-122,SC-SAMPLE-122,SC-COA-122,CO,HOLD,RULE_VERSION_EXPIRED,c660f9014a539fdf0988e13ea6ac2b8349c4dde7f4c5198b585e4f6b41e9c880,c660f9014a539fdf0988e13ea6ac2b8349c4dde7f4c5198b585e4f6b41e9c880,351ac6f5266e70d4f10e558a817b789ab79adf8f02e0b39f474e2c1d6360d3a2,False
SC-123,SC-SAMPLE-123,SC-COA-123,MI,HOLD,RULE_VERSION_EXPIRED,c875964356db553fac5151f8a073f544c56f7b38e370eb7cf0d9e3d4ff7ada1e,c875964356db553fac5151f8a073f544c56f7b38e370eb7cf0d9e3d4ff7ada1e,e89e3442d7a602152cba069dea9ce9e88bd04e9c44fd1abac71b3166d8107c2a,False
SC-124,SC-SAMPLE-124,SC-COA-124,MD,HOLD,RULE_VERSION_EXPIRED,c9372fc486d083c302ef1aaa8010894cb8ef68a3129b6de0fa7eebf3245ceb95,c9372fc486d083c302ef1aaa8010894cb8ef68a3129b6de0fa7eebf3245ceb95,4f7c490394f92c9cb27dd9dc63a2665791ac4db74edd4ed4dd83403613865f89,False
SC-125,SC-SAMPLE-125,SC-COA-125,OR,HOLD,RULE_VERSION_EXPIRED,851e89b26c4642095df6110d7752806d6ccf0635ae69d6fcef2c1f6e9c345464,851e89b26c4642095df6110d7752806d6ccf0635ae69d6fcef2c1f6e9c345464,52e5b450e02772ac61930ecf6753ccd83a43b34c9f07d19b38cbc3ebbd5d592c,False
SC-126,SC-SAMPLE-126,SC-COA-126,CA,HOLD,PANEL_NOT_VALID_FOR_JURISDICTION,c7e7531504998b68b7fb638adaa3afdc1aab8a3aed63c31ac4b6ebf58a21e0dd,c7e7531504998b68b7fb638adaa3afdc1aab8a3aed63c31ac4b6ebf58a21e0dd,93da88fa4f1bdd52e009b02df9dc1c0031550721db01622fb5ee2d083fa832fe,False
SC-127,SC-SAMPLE-127,SC-COA-127,CO,HOLD,PANEL_NOT_VALID_FOR_JURISDICTION,95ff73178a46e9afadf5ca6a3651a768fb05c9d5b3161b9b56e2de1fe5ddb4d0,95ff73178a46e9afadf5ca6a3651a768fb05c9d5b3161b9b56e2de1fe5ddb4d0,ad4550660acf9eba7e25eb2dca39c15658ace425549b18cd96f8b2b6799cce19,False
SC-128,SC-SAMPLE-128,SC-COA-128,MI,HOLD,PANEL_NOT_VALID_FOR_JURISDICTION,a969b461ab35021ea489b7818cb0abb816ef0f34d911ee2174145796e3aec056,a969b461ab35021ea489b7818cb0abb816ef0f34d911ee2174145796e3aec056,e5b2d3b61843e7e8eb793437eb29055c55a8a673722c3e387e34219d0a3702f7,False
SC-129,SC-SAMPLE-129,SC-COA-129,MD,HOLD,PANEL_NOT_VALID_FOR_JURISDICTION,5e24ae1953694ed9968bfc668d1b50e89b8b22d952afe5b051b4cc2a078b5375,5e24ae1953694ed9968bfc668d1b50e89b8b22d952afe5b051b4cc2a078b5375,c680e01cb943d4113bbdc1a6d320faa18d32ab6c89763afb5816c3eccc2eac95,False
SC-130,SC-SAMPLE-130,SC-COA-130,OR,HOLD,PANEL_NOT_VALID_FOR_JURISDICTION,7c07e93b39060af6e4c9dc2d7f33ee1b1be98dcad7b07b3bdb70a6b7cfd7c36b,7c07e93b39060af6e4c9dc2d7f33ee1b1be98dcad7b07b3bdb70a6b7cfd7c36b,4d46e3488ebf27bb0fd9b0dbe28ea5a6665bd0d47eb76abdf51d7d37ed3c4360,False
SC-131,SC-SAMPLE-131,SC-COA-131,CA,HOLD,METHOD_LIMIT_MISMATCH,55afa9f328371a081c0ddd92dbf96e246172de28b67eba8783d404f25441e581,55afa9f328371a081c0ddd92dbf96e246172de28b67eba8783d404f25441e581,38c1b66a2941d4e75dd97b68ba0f4f3d19d29c49cc15020284cc20670da6a6e1,False
SC-132,SC-SAMPLE-132,SC-COA-132,CO,HOLD,METHOD_LIMIT_MISMATCH,fdf6a777e28162ca7ddd8c0213491e2544a5f85b9ffd53bb31ebf4bf35df8072,fdf6a777e28162ca7ddd8c0213491e2544a5f85b9ffd53bb31ebf4bf35df8072,87f5764fead4260a4ae318a2c22b5d08ccee167e9416d6403bb8daa1aa202e43,False
SC-133,SC-SAMPLE-133,SC-COA-133,MI,HOLD,METHOD_LIMIT_MISMATCH,09c7bfdc0e87a9728d053ad155afdc9176a95cb179e414715f120f876db949ad,09c7bfdc0e87a9728d053ad155afdc9176a95cb179e414715f120f876db949ad,3e179fb8a661c2ba8efe89abaaa226c3c578bc85a0b01486b808eb310dcda54e,False
SC-134,SC-SAMPLE-134,SC-COA-134,MD,HOLD,METHOD_LIMIT_MISMATCH,b7e1f94bda6f779e596078eef213a44f33dbd572b6aa36e31581df72538782c6,b7e1f94bda6f779e596078eef213a44f33dbd572b6aa36e31581df72538782c6,57f6f8078a4e6380ed4008ba87faf24cc1c3f048ce1c4e10ee5eb8bfda10c592,False
SC-135,SC-SAMPLE-135,SC-COA-135,OR,HOLD,METHOD_LIMIT_MISMATCH,ca0e3bfeff7c4010dcbb7071535f17630eb29b4f4e24b630abb673a599516538,ca0e3bfeff7c4010dcbb7071535f17630eb29b4f4e24b630abb673a599516538,9031460a08ccf30299a0b055fd1719bc0209869ce4b593d8d4dfaa7da6b3aa66,False
SC-136,SC-SAMPLE-136,SC-COA-136,CA,HOLD,CUSTODY_GAP,1809b98037d445aad4248bc689c3c5319298d521229e1fbff3fdd0e8c0c194ae,1809b98037d445aad4248bc689c3c5319298d521229e1fbff3fdd0e8c0c194ae,8505667938af26130edb58db58b290d13fbfe2056e96ca6936de47aab3859065,False
SC-137,SC-SAMPLE-137,SC-COA-137,CO,HOLD,CUSTODY_GAP,3be4452fafa5e720abe62c362ac92ac2ea3776b6fd46700a8f05bdc94f03409c,3be4452fafa5e720abe62c362ac92ac2ea3776b6fd46700a8f05bdc94f03409c,248d8b53c097bf981685c042cfcf9520159837ce7eed0ae36d3a7281c487d46f,False
SC-138,SC-SAMPLE-138,SC-COA-138,MI,HOLD,CUSTODY_GAP,6992d41cc7925b2636f16795b6fca446e3e92d6d668a7fc0ccdbbb4ea86e2635,6992d41cc7925b2636f16795b6fca446e3e92d6d668a7fc0ccdbbb4ea86e2635,aec19f42e3927812889bf4adccd904e2094d25351612b65c375d4e7cfa6f42b9,False
SC-139,SC-SAMPLE-139,SC-COA-139,MD,HOLD,CUSTODY_GAP,e19f8970dade74080d0dd66c52fb062750b798ee51297f0940137f7c557e2de7,e19f8970dade74080d0dd66c52fb062750b798ee51297f0940137f7c557e2de7,9b779a673fc16d537f4f09d64009210885ff653a205be8103e1f1867b09fd33c,False
SC-140,SC-SAMPLE-140,SC-COA-140,OR,HOLD,CUSTODY_GAP,ce0687dcf2e0463d7616e61c840c084998092a16c7facd0ab6e8e77208df5535,ce0687dcf2e0463d7616e61c840c084998092a16c7facd0ab6e8e77208df5535,2c3419212be30c6cae3149a799b5c0bc68d97f571bdc075055838477f7f1cfea,False
SC-141,SC-SAMPLE-001,SC-COA-001,CA,HOLD,DUPLICATE_RELEASE_ID,b0ba0b811e9a9b6a19cc35135577a0487a0f1eeb6414c82ded712eb73c8b80c7,b0ba0b811e9a9b6a19cc35135577a0487a0f1eeb6414c82ded712eb73c8b80c7,d5843df8a2c59cf647b94bbaf9b49196c09d435bbbdaaa34d31861e1eef9bbf3,False
SC-142,SC-SAMPLE-002,SC-COA-002,CO,HOLD,DUPLICATE_RELEASE_ID,31e23d82778b086bc560c2651f648f2c5b5e6d1a01838514d44517805f188e75,31e23d82778b086bc560c2651f648f2c5b5e6d1a01838514d44517805f188e75,2df8b68eba0acc365527fa18d7b8b563963c148ab1f6f9f253542f1f1001801c,False
SC-143,SC-SAMPLE-003,SC-COA-003,MI,HOLD,DUPLICATE_RELEASE_ID,640c4fffc8ee196987e7b7e65cce62c3ee2f02c9c681e95e0924b321b3a7d534,640c4fffc8ee196987e7b7e65cce62c3ee2f02c9c681e95e0924b321b3a7d534,ce89f93dd9275d098339a1604f76e78fd9460d8a68922dc12f4a66bd8f2ce49e,False
SC-144,SC-SAMPLE-004,SC-COA-004,MD,HOLD,DUPLICATE_RELEASE_ID,db4dbb2fe56762a178d4cfc0e39da14de06037057917d5f8cafb1ae2df92055b,db4dbb2fe56762a178d4cfc0e39da14de06037057917d5f8cafb1ae2df92055b,c312acd8c6b1bb676585408cd6a249d2e843f075d92a4127d9e3741b99015972,False
SC-145,SC-SAMPLE-005,SC-COA-005,OR,HOLD,DUPLICATE_RELEASE_ID,8b1b876b0a0510c78fb1f9792571adaf7103f285ee1f57dfab0229dc8704bea7,8b1b876b0a0510c78fb1f9792571adaf7103f285ee1f57dfab0229dc8704bea7,e0aeabc98fa108893adc8f93a43d815c5ca48fc89d1a3342ac47aa28c4af960f,False
SC-146,SC-SAMPLE-146,SC-COA-146,CA,HOLD,SCOPE_OR_SIGNER_MISMATCH,9ebab3b1225d90c7ecb46d7e73e245515603f84fe9b833d6eacac373c91b07e3,9ebab3b1225d90c7ecb46d7e73e245515603f84fe9b833d6eacac373c91b07e3,50f3ec2eb678c5b26d1cf3a06a49123c8f19dedfe5780f9271514f0327702143,False
SC-147,SC-SAMPLE-147,SC-COA-147,CO,HOLD,SCOPE_OR_SIGNER_MISMATCH,79155996e2a03fc2d9d63aa25f4f2cade05d3d07a0b53db212df2985840fe9e7,79155996e2a03fc2d9d63aa25f4f2cade05d3d07a0b53db212df2985840fe9e7,4c9087c8b7d570b3b5a0194161cc16ca55975fb89a23be897a529db41703052a,False
SC-148,SC-SAMPLE-148,SC-COA-148,MI,HOLD,SCOPE_OR_SIGNER_MISMATCH,47d7dde59a80864f320bb05fc0b12971d3d0fa3e3069c4fd291e5b4dfc0d2d6f,47d7dde59a80864f320bb05fc0b12971d3d0fa3e3069c4fd291e5b4dfc0d2d6f,e1b307208cc1f4dae8420ea86c0037cb331709a1ce1ef7991f704c46d173d919,False
SC-149,SC-SAMPLE-149,SC-COA-149,MD,HOLD,SCOPE_OR_SIGNER_MISMATCH,0a115118e748260c333721510f76ba84320c5d76ac1bd58ee6dc2f982beca7a0,0a115118e748260c333721510f76ba84320c5d76ac1bd58ee6dc2f982beca7a0,fe7d8e6c756614df2907cefdc5743e6021b88b78ea0ec349d3bce7b861b6aceb,False
SC-150,SC-SAMPLE-150,SC-COA-150,OR,HOLD,SCOPE_OR_SIGNER_MISMATCH,0aef95272e4330f22521c5d037d6aa8383aab4b0fd53a13d327ae488d3184f96,0aef95272e4330f22521c5d037d6aa8383aab4b0fd53a13d327ae488d3184f96,eda079f8581b3d3b26b96d9222672b624e45814f006fd5000d20ab03969ba7c1,False
